prakrit	english
सनद्धबद्धकवया पट्ठिपएसा 'वणद्धतोणीरा,कन्नायड्ढियधणुहपट्ठदीसन्तभल्लोडा	Friendly cowgirl, You stupid girl, Can't you see? Aunt, That boy's gotta have a heart of gold In his hands.
केवि असिवग्गहत्था केवि हु करगहियलउडया अवरे,गुम्फणफेरणसुङ्कारएहिं जीयं व अवणेन्ता	How long have I toil in this wretched forest? For the fragrance of the jasmine's fragrance Can keep it alive And intact.
धिट्ठानिट्ठुरहियया दिसो दिसिं ‘मारि मारि’ भणमाणा,अन्नाया एव कुओवि ज्झत्ति भिल्ला समावडिया	Look at that girl's face: It looks like a buffalo slithering on the road."" ""Mother - in - law, you'd better stop!
पडिएसु तओ तेसुं सत्थो सव्वो वि आउलीभूओ,भिल्लाण पउरभावा वक्खेवा सत्थपुरिसाण	When he falls, all the others fall at the same time. The villain, proud and proud, Is a man of seven.
अह तम्मि सरणरहिए ल्हसिज्जन्ते समत्थसत्थम्मि,दप्पपरिपूरियङ्गा हक्किय जम्पन्ति केवि नरा	Oh! there's no one to stop you, you silly girl, Running with you in all directions, Jumping with you on a tightrope.
रे! रे! पिसायरूवा! कत्थिण्हिं जाह दिट्ठिपहपडिया,पयडह सव्वं जइ अत्थि तुम्हमिह पोरिसं किम्पि	Oh! my! my poor girl! How long has it been since I've seen you? It's only a matter of time before I see you again.
केवि पुण भीरुहियया वरया दसणउडगहियअङ्गुलिणो,हा! हा! रक्खह रक्खह एवं कलुणाइं जम्पन्ति	How cowardly of a man To point his finger at the bridegroom on the tenth day, Ha! Ha! Raakha: The rakhi and the kaluna are chanting.
केवि हु लुण्टिज्जन्ता इओ तओ तह पहम्ममाणा य,कीवा पलायणट्ठा तत्थ गवेसन्ति छिद्दाणि	Who is it that robs me of my wealth And throws me overboard? For who would steal my treasure If he had to flee?
केवि कहकहवि पावियछिद्दा गाढं च खसफसेमाणा,सणियं सणियं ओसक्किऊण लीयन्ति गहणेसु	How can someone say:"" ""It's dark, thick, and smudged with soot?"" ""When he tries to hide his true nature He finds it in her hands And takes it away.
केवि हु वेविरदेहा सịधिलीकयकच्छबन्धणा धणियं,पमुक्कपुरिसयारा अङ्गीकयदीणजणचेट्ठा	Who am I to begrudge, poor girl, That man whose eyes are glued to my cheeks Has turned my face away At the mere mention of his name?
परिचत्तसयललज्जा कहकहमवि मोक्खणं विमग्गन्ता,तेसिं चिय पावाणं,कुणन्ति बहुचाडुकम्माणि	Those familiar faces tell me that love leads to liberation, That jealousy leads to poverty, That they cause great suffering.
केवि हु मयमिव भूपट्ठिसण्ठियं अप्पयं पयंसन्ति,केवि हु छुहन्ति गण्ठिं महीए पक्खाणि जोएत्ता	Somebody takes me by the scruff of the neck, Someone touches me with their hands, And someone pinches me on the cheek.
जेवि हु इओ तओ इन्धणाइअट्ठा गयासि सत्थाओ,तेवि हु कलयलसद्दं सोउं वच्चन्ति दूरयरं	As long as I have the fuel, you're safe,"" he said, ""so long am I going to sleep by the fireplace door.
रे! लेह हणह बन्धह मारह वयणाइं भरह धूलीए,सुम्मन्ति तत्थ सत्थे दिसि दिसि एवंविहा सद्दा	Hey! Leah, tie up your hair, smear it all over with dust, Just sit there and watch this thing unfold.
एयावसरम्मि तओ पासित्तु इओ तओ विलुम्पन्तं,भिल्लेहिं सत्थलोयं कइवयनियपुरिसपरियरिओ	Aunt, It goes on and on, Until it's too late. Yet in this damned world Some men go astray.
उप्पाएन्तो तेसिं आगिईए चेव चित्तसङ्खोहं,वसुनन्दयखग्गकरो धणदेवो एवमुल्लवइ	If you lift it up, I will burn it all over again. The God of Love is not so powerful As he who destroys spring.
रे! रे! पावा! जइ अत्थि तुम्ह इह कावि दप्पकण्डूई,ता हवह मज्झ पुरओ सहसा तं जेण अवणेमि	Hey! Hey! Phew! If you're so bold as to say this, I'll do my best to explain it to you right away.
मा भणह जं न भणियं एस कसवट्टओ सुपुरिसाण,न हि नियजुवइसलहिया पुरिसा पुरिसत्तणमुवेन्ति	Tell me, brother - in - law: A good man is one who conceals his faults, Not a man who is content with his life But a good man.
हा! धी! धी! एयस्स उ रे! दुट्ठा! तुम्ह पुरिसगारस्स,नासन्तलोयपट्ठीधावणउवलद्धापसरस्स	Ah! the rush! The rush! Oh! the pain! You fool, you foolish girl. There's nothing wrong with crossing your path And climbing up and down.
एवं च निसामित्ता दोच्चं तच्चं समुल्लवन्तस्स,धणदेवस्सुल्लावे सुहडाणवि भूरिभयजणगे	And when he has accomplished both, The whole world will rejoice, And the gods of the earth will be filled with joy.
रे! रे! लेह इमस्सवि फेडेमो धीरयं किराडस्स,एवं समुल्लवन्ता वलिया ते झत्ति तयभिमुहं	Hey! hey! Leah! It's only a matter of time before Fedemo shows up, Grabbing his patience, And waving at the crowd, He'll be right in front of you.
पत्ता य आहसन्ता धणदेवस्सन्तियं समन्ता ते,तिक्खासिकोन्ततोमरभल्लीहि य पहरिउं लग्गा	The leaf sighs, The bow trembles, And the bow twists But with its sharp tip Your beloved's cloak Looks just like that.
धणदेवोवि असङ्को तहा पयट्टेसु तेसु भिल्लेसु,ताणमुरमोडिऊणं कुणइ नियपोरिसं पयडं	If you don't have a God of Love, You'd better take care of yourself,"" he said. ""Because making love with a man who is not your husband's makes you unhappy.
जह जह ते भिल्लनरा देन्ति पहारे दढं दयाहीणा,धणदेवो उण तह तह अब्भसियकलो पवञ्चेइ	As long as they give guards to villains They are pitiless. So is the god of arms So indecent is the punishment.
अविय फरएण केवि हु इओ तओ केवि कायकरणेणं,केवि हु दूराउच्चिय एन्ते खग्गाभिधाएण	O Pharaoh, how long have I been here, How long have you been away, And how long will you need to stay here?
कहकहवि हु भिल्लेहिं गहिओ फरएहिं उट्ठहेऊण,भणियं च तेहिं रे! रे! एसो सत्थाहिवो वणिओ	Tell me, would you rather go home and get up again? It's just the way you want it! Come on! This is the speech of a true hero.
ता बन्धिऊण एयं अक्खयदेहं तु पल्लिनाहस्स,अप्पेमो जेणेसो देइ वणिओ धणं बहुयं	Now tell me, you fool,"" he said, ""You fool, The man who told you so is very wealthy.
तत्तो य तेहिं गन्तुं पल्लीवइणो समप्पिओ एसो,एत्थन्तरम्मि दिट्ठो धणदेवो देवसम्मेण	There you are,"" replied the village headman, ""And then come the sight of the God of Love.
तत्तो य तेण भणिओ सदुक्खमेवं तु पल्लिनाहस्स,हा! हा! सामिय! एसो महाणुभावो स धणदेवो	Then he said,"" ""You fool, you fool, Ha! Ha! Samia! This is the great God of Love.
जेण तया तुह तणओ जोगियगहिओवि मोइओ आसि,दाउं सुवन्नलक्खं निक्कारणवच्छलेणं तु	As soon as you wake up from your sleep You'll be dead. Right now you're hiding behind a white blouse.
जयसेणकुमरजीवियदाया धणधम्मसेट्ठिपुत्तो सो,परमुवयारी सामिय! कहणु अहन्नेहिं विहिउत्ति?	The youngest daughter of Jayasena is stuck between her husband and dharma, so what do you mean,"" ""Your highness, Samya?"" ""How come you are still sitting here?
इय देवसम्मभणियं सोउं सम्भन्तलोयणो सहसा,अह भणइ सुप्पइट्ठो मुञ्चह मुञ्चह महाभागं	This is the God of Love,"" he said, ""I suppose you'd better sleep, for I have a big part in this.
पासट्ठियपुरिसेहिं तक्खणमुच्छोडिया य से बन्धा,पल्लीवइणा ताहे अवगụ̄धो सायरं एसो	The pastime of cooking is tied to the tip of one's nose, But when the village headman sees it, He says:"" ""Here comes the sire.
तत्तो विहियपणामो तक्कालमुचियम्मि आसणे दिन्ने,पासट्ठियपुरिसेहिं,उवविट्ठो तत्थ धणदेवो	Then I will give you a drink, And you will give me a seat at my feet, Like the supply of pasta. There you will find the god of arms.
तत्तो य दीहदीहं नीससिय विसायगब्भिणं एवं,लज्जावणमियवयणो पल्लिवई भणिउमाढत्तो	That's when the shy girl said,"" ""It's been a long day."" ""With a sigh of relief And a shy expression On her face The palanquin went up in flames.
परमुवगारित्ति तुमं उवेच्च किलहोसि अम्ह दट्ठवो,नवरं गिहागयस्सवि सागयमेवंविहं विहियं!	You are so attractive, my dear, That I can see you with my own eyes, Like the sapphires of a good poem!
जायइ अवगारफलो विहिओ पावाणं अहव उवयारो,सप्पस्स जहा दिन्नं दुद्धम्पि विसत्तणमुवेइ	If you want to eat fruit without burning it, Drink milk without boiling it.
पावो अहं कयग्धो सुयजीवियदायगस्स जेणज्ज,गिहमागयस्स एयं अहम्मकम्मं समायरियं	Come, let me tell you something. For if I had my life to live on, You'd be damned! Such is the beauty of the heart.
भणियं धणदेवेणं कीस इमं वहह गुरुविसायन्ति,अन्नाणं अवरज्झइ,को दोसो एत्थ तुम्हाणं?	Tell me, brother - in - law, why do you need a guru in this world, When food is scarce, Who is to blame?
दट्ठुं अणन्नसरिसं भिल्लवई तस्स वयणविन्नाणं,रूवं तह सुयणत्तं पुणोवि अइरञ्जिओ भणइ	Look at that woman Whose face is smeared with red ghee, Look at her breasts Which are covered with gooseflesh.
पेच्छह एगम्मि नरे केत्तियगुणसमुदओ समं वसइ?,बहुरयणा हु वसुमई सच्चो लोयप्पवाओ 'यं	Do you see how many virtues reside in the same person?,"" ""I live in a world where many people are ignorant.
धी! धी! मह पुरिसत्तं धी! धी! मह एरिसाए वित्तीए,नियकुलकलङ्कभूयस्स मज्झ धी! पुरिसजम्मेण	Dhee! Dhee! My husband's daughter! Dee! My wife's son. My daughter - in - law's husband! It's my daughter Who is haunted by nightmares.
धी! मज्झ जीविएण कुकम्मनिरयस्स धम्मरहियस्स,एयारिसपुरिसाणं लुण्टणकम्मम्मि निरयस्स	Daughter! Keep me alive, you rascal, And do not trouble me by robbing me of my treasure.
एत्तियमेत्तेणं चिय धन्नो 'हं जं महाणुभावस्स,अक्खयदेहस्स इमस्स दंसणं झत्ति सञ्जायं	It's my good fortune that I ever felt so great, For it was only a matter of time Before I saw him again.
जइ पुण होज्ज विवत्ती समयं भिल्लेहिं जुज्झमाणस्स,ता कह मज्झ अउन्नस्स होज्ज पावस्स नित्थारो?	If I am to be restored, If I spend the rest of my life fighting, How can I be still?
एमाइ बहुविगप्पं अप्पाणं निन्दिऊण तो भणइ,भो! भो! भिल्ला सत्थे जं गहियं एत्थ तुम्हेहिं	If you condemn yourself for being so big, I will tell you,"" ""Bhola!"" ""But the village where I am staying is yours.
तं सव्वम्पि समप्पह इमस्स धणदेवनामवणियस्स,तेहिं तणमज्जायं समप्पियं तस्स तं सव्वं	He knows everything, I know everything, And he knows everything.
तत्तो सबालवुड̣धे मिलिए लोगम्मि भयविमुक्कम्मि,वज्जरइ सुप्पइट्ठो धणदेवं नेहगब्भमिणं	There you will meet the God of Love, Who in a dream foretells the horrors of war.
एत्तो गाउयमेत्ते सीहगुहा नाम अत्थि मे पल्ली,तीए लहुमागच्छह अज्ज मह पाहुणा होह	Here in this village, Close to my heart, There's a cave named Atthi in the village, And looking out for her you must be my guest today.
भणियं धणदेवेणं एवं होउत्ति ताहे सो सत्थो,धणदेवमग्गलग्गो सीहगुहं झत्ति सम्पत्तो	Friend, the god of arms and the hunter are one and the same, But between the gods of arms There is a treasure hidden in a cave.
आवासियस्स तत्तो वसिमासन्नम्मि सत्थलोयस्स,पल्लीवइणा नीओ धणदेवो निययगहेम्मि	Stay where you are, Sit where you sleep, And do not trouble the village headman. For the lord of the village does not prescribe wealth.
अब्भङ्गिऊण विहिणा सुगन्धतेल्लेहिं पवरजुवईहिं,अद्धाणपरिस्समनासगेण वरवारिणा न्हविओ	When the bridegroom is about to be presented with his fragrant oil She does not need to bathe with the fragrance of jasmine flowers.
घणसारसारसिरिखण्डचच्चिओ ताहे पल्लिनाहेण,सहिओ पवराहारं भोत्तूण समुट्ठिओ कमसो	The grasshopper is so thin that it cannot climb on top of the tree, Friend, Stop eating the straw That has stuck to the tree.
कप्पूरपूरसहिए तम्बोले आयरेण से दिन्ने,वज्जरइ धणदेवो सुहासणत्थो इमं वयणं	The tambola with camphor flowers gives iron, The vajra with its sweet nectar Is the weapon of the God of Love.
एसा हु ताव पल्ली आवासो निग्धिणस्स लोयस्स,तुब्भेवि तस्स पहुणो अणन्नसोज्जन्नदयकलिया	Such is the state of affairs in the village, O lonely man, That when you approach him He feels as if he has arrived unexpectedly.
एसो न सम्मजोगो अहिवइभिच्चाण मह ठियं चित्ते,जं सोयसच्चदक्खिन्नवज्जियाणं इमं ठाणं	Do not believe me, my dear, For my mind is fixed on this, Which is bound to cause embarrassment to the observer of right views.
भिल्लाणं नाहावि हु जं एरिसगुणगणेण सञ्जुत्ता,एयं मणम्मि भावइ महन्तमच्छेरयं मज्झ	I am not the villian Whom the virtuous countenance demands, Such is the nature of the mind As that of a great mermaid.
असरिससोजन्नजुया तुम्हे एयाए वसह पल्लीए,उत्तमनरावि होउं साहह मह केण कज्जेण?	Young man, you have to live in such a village, To be a good husband - What business do you have with me?
तो भणइ सुपइट्ठो किं कहिएणं इमेण धणदेव!,वञ्चणमवमाणं चिय मइजुत्तो नो पगासेज्जा	So tell me, stupid god! What do I say, you deceitful wretch? For he is not worthy of my affection.
तहवि हु भणामि मा होउ तुज्झ अब्भत्थणा इमा विहला,एगग्गमणो होउं साहिज्जन्तं निसामेहि	Then I will tell you, Don't be so naïve: I am leaving you empty - handed. I can go on as long as I like.
निच्चं पमुइयनरनारिपुत्रगामावलीए रमणीओ,बहुदिवसवन्नणिज्जो अङ्गो नामेण देसो 'त्थि	Dear women, The name of that part of your body Which has not had a bath for many days Is Despicable.
तम्मि य पुरं पुराणं पवरं सुरनयरसरिसरिद्धिल्लं,भयडमरकरविमुक्कं सिद्धत्थपुरन्ति विक्खायं	Your whole Purana, Surrounded by myriads of fragrant rays, Has been completely destroyed Without a trace of principle.
तम्मि य मयन्धरिउकरडिकरडनिब्भेयणम्मि पत्तट्ठो,कम्बुन्नयसुग्गीवो सुग्गीवो नाम नरनाहो	A man whose name is Narada should either rejoice or rejoice, For if he loves a woman's milk or sweets His name should be Narada.
सयलोरोहपहाणा सुन्दरसरदिन्दुबिम्बसमवयणा,बुद्धीए अणन्नसमा कमला नामेण से देवी	Saylorohaphana is beautiful, Like the rays of the sun, Like a goddess endowed with wisdom, Kamala by name.
तीए सह विसयसोक्खं अणुहवमाणस्स तह य रज्जधुरं,पुव्वभवपुन्नपायवसमप्पियं पालयन्तस्स	With her went a long and arduous search, Which, though uneven, Redoubled with pleasure, Endured without interruption.
वच्चन्तेसु दिणेसुं तीए देवीए अह अहं पुत्तो,जाओ कयं च नामं विहिणा मह सुप्पइट्ठॊत्ति	Come, my son, I will give you one day at a time And you will put me to sleep In my name.
लालिज्जन्तो पञ्चहिं धाईहिं कमेण वड्ढमाणो 'हं,सञ्जाओ पञ्चवरिसो माउपिऊणं कयाणन्दो	If you want to be pampered five times a day, keep at it."" ""Yes, father - in - law! Five times a year Is too much for one's parents To bear
एत्थन्तरम्मि गिम्हे सन्तावियमहियले वइक्कन्ते,निव्ववियमहीवị̄धो रसन्तसालूरसङ्घाओ	Hereafter the scent of summer fades, Like the fragrance of spring.
पवहन्तबहलवाहिणिखलहलसंसद्दबहिरियदिगन्तो,गज्जन्तगहिरजलहरदंसणनच्चन्तसिहिनिवहो	Be careful not to fall into the trap of falling asleep on your feet, For you must be anxious to see the water in the swollen lake
पप्फुल्लफुल्लसोहियनीवोहविरायमाणवणनियरो,मुचकुन्दकुडयसन्दियरयगब्भिणवाइयसमीरो	Dear friends, The words you utter echo those of your husband's lips When he says:"" ""Be nice to each other.
पुलिणपइट्ठियबालयकयवालुयदेउलेहिं रमणीओ,करिसयजणपारम्भियहलउत्तयचच्चियबइल्लो	Lovely lady, With round breasts Like a doe's pail, People start to behave as if they were peacock's tail.
हरिसवसहसिरपामर दिसि दिसि चब्भत्तभूरिकेयारो,पत्तो वासारत्तो कद्दमदुल्लङ्घमग्गिल्लो	You will see the twang of the sesame tree, Like a sapling tossed from the rafters by the wind.
एयारिसम्मि नवपाउसम्मि पत्तम्मि अन्नदिवसम्मि,नरनाहो सुग्गीवो विहिणा कयभोयणो सन्तो	This is the new moon, That on the following day The sun does not shine, Nor does the wife rejoice, For fear of someone else's fate.
चन्दणचच्चियदेहो परिहियमिउसण्हनिम्मलदुगूलो,तम्बोलवग्गहत्थो समागतो देविभवणम्मि	The fragrance of the moonlight, The nectar of fragrant flowers, Gathering on the palm of one's hand In the house of the gods.
सत्ततले पासाए आरụ̄धो उवरिमाए भूमीए,देवीए कयविणओ महरिहसेज्जाए आसीणो	In the heavenly realm, And on the earth above, Where, O goddess, Does the husbandman Sit In ecstasy?
खणमेगमच्छिऊणं परिहासकहाहिम्पिययमाए सह,सियवसणच्छाइयाए कोमलतूलीए पासुत्तो	It is funny to touch a cloud With the touch of a clap of thunder, To pass by on a soft twig Under the shadow of a cucumber.
ततो य सजलजलहरगञ्जियसद्देण नट्ठनिद्दो सो,उट्ठित्तुं संनिविट्ठो निज्जूहगसण्ठियमसूरे	As soon as you fall asleep in the middle of the sweltering heat of the Ganges, You awaken and revive your youth.
अद्धासणे निविट्ठा कमलदेवीवि ताहे नरपहुणो,वज्जरइ तओ राया हरिसवसुल्लसियरोमञ्चो	In the middle of the night the lotus goddess stands erect, So does the man's lover, And when he rises The rays of the sun Are like the rays of a lily in bloom.
मह सङ्गमगरुयसमुल्लसन्तमणहरपओहरा झत्ति,पेच्छ पिए! सञ्जाया तुज्झ सरिच्छा कुबेरदिसा	I'm about to have my fair share of trouble, You silly girl, Don't drink the wine! Your good name is Sanjaya.
तरलत्तं नयणाणं कुडिलत्तं सुतणु! तुज्झ केसाणं,अणुकरइ पेच्छ विज्जू घणमज्झे चिगिचिगायन्ती	Liquid, fresh, cool, sleepy! Your hair, dear girl, is falling apart While Viju, wearing a thick skirt, Sings a song.
अन्नं च पिय! पेच्छसु परिब्भमन्तेहिं इन्दगोवेहिं,नज्जइ पाउसलच्छी पचुन्निया महीयले पडिया	Eat and drink! Look around at that gooseflesh swirling around You."" ""It's like a bee hiding in the mud From the rainy season.
पाउसनरिन्दनवसङ्गमम्मि जायम्मि भूमिमहिलाए,हरियङ्कुरच्छलेणं पेच्छसु रोमञ्चओ जाओ	Women of the land, When the rain clouds gather Around you, Look how the rays of the crescent Seem to thrill.
निट्ठुर करपसरेणं इमेण सन्ताविआ इमा पुहई,इय रोसेणव रुद्धो घणेहिं सूरस्स करपसरो	My dear, I am reaching here because I am so distraught at this cruel man's anger. Stop being angry And turn your back on him.
मह आगमेवि पियविरहियाण महिलाण किं न फुट्टाइं,हिययाइं सामरिसं विज्जुज्जोएण जोएइ	Why should I not break up with a woman who has broken up with me? It is because she has mastered the art of being brave.
नाउं मह आगमणं तहवि हु किं चल्लिया पिया मोत्तुं,गज्जन्तो रोसेणव पहियाणं दलइ हिययाइं	No, I'm not coming, You silly one, Drunk on pearls? It's the rustle of roses That makes the wheels turn turtle.
धवलबलायादạ̄धो विज्जुलयाचवलदीहजीहालो,कसणशरीरो धावइ पहियाणं पाउसपिसाओ	The thunderclap, The lightning flashes, The breeze blows, But the rain pours only on the body Running through the wheels.
पेच्छ सुरचावनिग्गयधाराबाणेहिं विरहिहिययाइं,विन्धन्तो उवहसइव पञ्चसरं पञ्चसरसहियं	Eyes are scattered with the stream of raindrops Running down the rafters, And with the wind they pierce, Five times as many.
एत्थन्तरम्मि देवी नरनाहं भणइ हरिसिता सन्ती,सेसउऊण नरवर! अब्भहिओ पाउसो एसो	The goddess says,"" ""It's raining men."" ""She replies:"" ""There must be men! But come on, rain!
मोत्तूण विरहिणिजणं सुहओ जं एस कामुयजणस्स,पामरवच्छतणोसहिपमुहाणं तहय जीवाणं	A man devoid of pearls Is as happy as a hot-tempered man. Life goes on as if he were a sapphire tree.
अह भणइ पुहइनाहो ईसिं हसेऊण,देवि! तं सच्चं,आहीणं सञ्जायं जं सुम्मइ एत्थ लोगम्मि	Oh! you fool,"" ""he said."" ""Laugh at this! That's true, my dear! There must be something wrong with these people.
धाया पुरिसा पेच्छन्ति आयारा धायचं दिसावलयं,तह देवि! तुमं सुहिया सव्वं सुहियन्ति मन्नेसि	Dear God, You think everything is pleasant When men and women look at you As if it were.
सव्वेवि देवि! उउणो सउन्नलोयस्स हॊन्ति सुहहेऊ,पुन्नविहूणाण पुणो पाउससमओवि दुहहेऊ	All goddesses! Happy are they who rejoice in the blossom of sunshine."" ""With renewed vigor Come the pleasures of rainy days.
ओ! पेच्छ पेच्छ सुन्दरि! अद्धसमारम्मि जरकुडीरम्मि,ओघसरसयविराइयविराइयडिम्भसमूहे रुयन्तम्मि	Oh! Look, pretty girl!"" cried the yokelike girl Who was half dressed And half covered with gooseflesh.
निययघरिणीए बाढं चोइज्जन्तो पुणो पुणो वरओ,आवरणरहियदेहो हम्मन्तो वारिधाराहिं	If the good wife chooses a good man, He will marry again. But if her body is not preserved, There is always a successor.
उद्धुसियरोमकूवो सीयलअनिलेण सङ्कुइयगत्तो,एसो दरिद्दपुरिसो कहकहवि समारइ कुडीरं	The poor man said:"" ""This is the body of a poor man Whose hair has shrunk due to the heat of the seals.
ओलम्बियकन्नजुयं हम्मन्तं गुरुयवारिधाराहिं,ओलुग्गभग्गदेउलकोणगयं रासभं नियसु	Young Olympian, It's still early morning. Wait till the rains come. Once the gods are awake They will arrange a feast for you.
तह पेच्छ इमं सुन्दरि! सुणहं चुल्लीए सुन्नगेहम्मि,सीएण कुणुकुणन्तं खरखरखड्डं खणेमाणं	Look at that girl! She's so beautiful! I hear the stove humming. It takes until someone knocks on the boulder To dig it out.
तह पेच्छ जरबइल्ला जलहरधारावलीहि हम्मन्ता,ईरियासमिउव्व मुणी वच्चन्ति महिं पलोएन्ता	There you see a flock of parrots standing in a stream of water. The sage of Iriyas is always on the lookout for me.
सेवालियभूमितले फिल्लुसमाणा य थामथामम्मि,हत्थगयलट्ठिखण्डा भिक्खं परियडइ जररोरो	The plowman's wife, who is a servant in a poor country, Threw her hands around the poor monk With a clenched fist.
एवं च जाव साहइ देवीए ताव कञ्चुई झत्ति,पायवडणुट्ठिओ अह वसुदत्तो भणिउमाढत्तो	And when the cowherd said :'Go, help me!'The doe shook her bosom And with a trembling sigh Said :'I am Vasudeva's wife '.
देवेण जो उ पुव्विं पट्ठविओ आसि चम्पनयरीए,सिरिकित्तिवम्मरन्नो दूओ दामोदरो नाम	The God who gave birth to her first son, Who came to Champaneri, Gave birth to a daughter - in - law By the name of Damodara.
सो देवपायदंसणसुहकङ्खी आगओ दुवारम्मि,चिट्ठइ,एवं च ठिए देवो पमाणन्ति तं सोच्चा	So the poor girl, longing for the pleasure of seeing the gods, writes a letter, and at the same time thinks that the gods favor her.
दिट्ठीए आपुच्छिय देविं सहसत्ति उट्ठिओ राया,अत्थाणमण्डवस्स उ आसन्नो जाव सम्पत्तो	When he sees you, God, Eighty-nine steps away, There is nothing more for him to achieve In this heavenly abode.
ताव य विज्जुचमुक्कारणन्तरं चण्डचडडसंसद्दो,आसन्नो सञ्जाओ भेसियनरनारिसङ्घाओ	When, after a moment's hesitation, the moon appeared in the dark, There was silence all around.
तयणन्तरं च महाहारवसंमीसं समुट्ठियं सद्दं,देवीगिहम्मि सोउं सहसा वलिओ महीनाहो	After the festival, The whole of Samudrava, including the Mahāharāvāsa, meets in the evening. Suddenly it is the month of Valiyo.
वज्जरइ देविधावी रुयमाणी धग्धरेण सद्देण,नरवर! मुट्ठा मुट्ठा देवी विज्जूए दद्धत्ति	Wretched woman, Crying flame, Strong man! With a clenched fist The goddess is consumed by poison.
दट्ठूण भूमिपडियं देवीदेहं जिएण परिचत्तं,हा! हा! हत्ति भणन्तो राया मुच्छावसं पत्तो	When he sees the body of the goddess on the earth, He knows how to live, Ha! Ha! But when he says:"" ""May the moon suit your face,"" ""He leaves.
दट्ठूण भूमिपडियं नरनाहं मुच्छियं विगयचेट्ठं,भूरितरो सञ्जातो परियणअक्कन्दसद्दोवि	When he sees the surface of the earth Scorched by the rays of the sun His face grows dark.
पासट्ठियपुरिसेहिं सीयलपवणाइयम्मि विहियम्मि,रायावि विगयमुच्छो विलविउमेवं समाढत्तो	The breeze blows through the pastures, The wind whirls through the paddy fields, And the nights grow dark As if they were tears streaming down her face.
हा वल्लहि! हा सामिणि! हा जीवियदायगे! विसालच्छि!,हा मह हिययनिवासिणि! हा! कत्थ गया ममं मोत्तुं?	Ha vallahi! Ha samini! Ha jeevidaayage!, Visaalaachi!, Ha mahayavasini!! Ha! How has my mother died?
हा गोरदेंहि! हा पिहुपओहरे! हा सुकोमलसरीरे!,हा कह निग्घिणविहिणा तुह उवरिं पाडिया विज्जू?	Oh! my blondie! Oh! the peacock's tail, Oh! The dry grasshopper! How can you travel on your back Without blinking?
घणसारघुसिणचच्चणउचियसरीरम्मि कह णु हयविहिणा,विज्जूनिवाओ विहिओ मज्झ अउन्नेहिं पावेण?	How come, my poor girl, sitting on top of a thick sheet of cotton, Can't you see I've got it in me?
हा देवि तुज्झ विरहे नारनारीसङ्कुलं इमं नयरं,उव्वसिंयनयरसरिसं अडविसमाणं च पडिहाइ	Oh! the goddess! In your absence, my poor girl, There is nothing more for me to do But sulk all over the summer.
किल देवि! तं भणन्ती तुह विरहे अच्छिउं न सक्केमि,तं कह अहं अहन्नो तुमए सहसा परिच्चतो	Kill her! I can't help being angry with you When she tells you So. Tell her I'm pregnant. You're suddenly familiar.
हा! किं न किम्पि जम्पसि किंवा तं सुयणु! मज्झ रुट्ठा सि,किंव मए अवरद्धं सुन्दरि! तं मज्झ साहेसु?	Hey! Why don't you jump in front of me or put me to sleep? I'm on my way, you silly girl. What do you think? It's my lord.
तं चिय मह वल्लहिया नेहो मह नत्थि अन्नइत्थीसु,तुज्झ कए परिचत्तो सयलो ओरोहनारिजणो	There you are, my dear, There's nothing more for me to do, You clever man, Known only to you.
तहवि तुमं किं सुन्दरी! निब्भररत्तस्स देसि नालावं?,ता पसिय पसिय सामिणि! उट्ठिय मह देसु पडिवयणं	So what beauty is that to you? Can't you see that I have a heart of gold? Please, dear girl, get up and show me the way.
एमाइ जाव विलवइ विविहं राया सकलुणसद्देण,ताव अहं सम्पत्तो रोवन्तो तत्थ धणदेव!	I can make a wide variety of dishes, With all my might, So when I cry out for wealth, That is the god of wealth!
उच्छङ्गे विणिवेसिय ममं तओ गाढकलुणसद्देण,तं चेव पलवमाणो सुदीहरं रुवइ बालोव्व	Wretched woman, Your face looks like a lotus, And your cheeks like jasmine: You're the only one who cries for joy.
एत्थन्तरम्मि मन्ती सुमईनामो भणइ नरनाह,देव! अलं रुन्नेण मयकिच्चं कुणह देवीए	That woman says my name all the time:"" ""Narna ̄ ha, deva! Please, goddess, stop making me cry!
भणइ तओ नरनाहो चन्दणदारूणि बाहिं नीणेह,देवीए जेण समयं अहम्पि अग्गीए विस्सामि	Tell me, my poor girl, Why don't you just light a fire with the moonlight? For all the time I spend thinking of the goddess, I am wasting away in the fire.
तो भणइ सुमइमन्ती कायरजणचेट्ठिएण किं इमिणा,मरण 'ज्झवसाऐणं,अवलम्बसु धीर! धीरत्तं	So tell me, Silly girl, Why this humility When you see people so cowardly? Stop being so stubborn And be patient.
मरणेण तुज्झ नरवर! देसो सव्वोवि होइ जं गम्मो,पडिवक्खनरवराणं बालो तह सुपइट्ठॊत्ति	On your deathbed you are a coward! Everything you do Will be in vain, For as the hair of your rivals grows, So will your beauty.
देवाणं बम्भणाण य लिगीणं तह पागयजणस्स,धम्मकिरियाओ सव्वा वहन्ति देवे धरन्तम्मि	Whether the gods are angry or angry, The pagans know this, The God of Dharma carries all actions on earth.
महिलामेत्तस्स कए न हु जुत्तं तुम्ह उत्तमनराण,असमञ्जसमायरिउं विन्नायजगस्सभावाणं	With women I am not what you think I am, with incompatible feelings of worthlessness and worldliness.
