prakrit	english
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो पाए संवाहावॆज्ज वा पलिमद्दावॆज्ज वा संवाहावॆन्तं वा पलिमद्दावॆन्तं वा सातिज्जति."""	"""A bhikkhu who finds food to lift or garland himself with must be treated with kindness, Kindness, politeness, courtesy, and courtesy."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो पाए तॆल्लेण वा घएण वा वसाए वा नवनीएण वा अब्भङ्गावॆज्ज वा मक्खावॆज्ज वा अब्भङ्गावॆन्तं वा मक्खावॆन्तं वा सातिज्जति."""	"""A monk who is satiated by food, by garlands, by the oil he finds on his feet, by wounds, by fat, by new clothes, by a broken bracelet, or by a fly hit on his forehead."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो पाए लॊद्धेण वा कक्केण वा चुण्णेण वा वण्णेण वा उल्लोलावॆज्ज वा उव्वट्टावॆज्ज वा उल्लोलावॆन्तं वा उव्वट्टावॆन्तं वा सातिज्जति."""	"""A monk who is satiated by lifting food or garlanding it, or by covering himself with mud or by picking it up or by blowing it up, Or by making it loose, Or making it stick, Or even by rolling it over."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो पाए सीओदग-वियडेण वा उसिणोदग-वियडेण वा उल्लोलावॆज्ज वा उच्छोलावॆज्ज वा पधोवावॆज्ज वा उच्छोलावॆन्तं वा पधोवावॆन्तं वा सातिज्जति."""	"""A monk who is satiated by food or by garlands or by what he finds himself in need of, survives only if it is boiled or boiled, or when it is stirred up or tossed about, or until it is poured out or washed."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो पाए फुमावॆज्ज वा रयावॆज्ज वा फुमावॆन्तं वा रयावॆन्तं वा सातिज्जति."""	"""That a monk treats himself with affection Whether by raising food or garlanding it, Whether by blowing on the fire of passion or by feasting on it."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो कायं आमज्जावॆज्ज वा पमज्जावॆज्ज वा आमज्जावॆन्तं वा पमज्जावॆन्तं वा सातिज्जति."""	"""That a monk treats himself with kindness, By raising food or garlanding it, By setting fire to it, Or by blowing it to the ground."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो कायं संवाहावॆज्ज वा पलिमद्दावॆज्ज वा संवाहावॆन्तं वा पलिमद्दावॆन्तं वा सातिज्जति."""	"""That a monk treats himself with kindness, By raising food or garlanding it, By dressing it up, By polishing it, Or by blowing it up."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो कायं तॆल्लेण वा घएण वा वसाए वा नवनीएण वा अब्भङ्गावॆज्ज वा मक्खावॆज्ज वा अब्भङ्गावॆन्तं वा मक्खावॆन्तं वा सातिज्जति."""	"""A monk who is satiated by food, by garlands, by what he puts on himself, by wounds, by fat, by new clothes, by things made of wood, or by flies, is as good as a woman who has not made them."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो कायं लॊद्धेण वा कक्केण वा चुण्णेण वा वण्णेण वा उल्लोलावॆज्ज वा उव्वट्टावॆज्ज वा उल्लोलावॆन्तं वा उव्वट्टावॆन्तं वा सातिज्जति."""	"""A monk who is satiated by lifting food or garlanding it, by covering himself with mud or mud, by picking it up or putting it down, by making it loose, by stroking it, or by raising it upside down."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो कायं सीओदग-वियडेण वा उसिणोदग-वियडेण वा उच्छोलावॆज्ज वा पधोवावॆज्ज वा उच्छोलावॆन्तं वा पधोवावॆन्तं वा सातिज्जति."""	"""That a monk treats himself with kindness, By lifting up his food or by putting it down, By making it dry, By stirring it up, By bathing it in, Or by blowing it up."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो कायं फुमावॆज्ज वा रयावॆज्ज वा फुमावॆन्तं वा रयावॆन्तं वा सातिज्जति."""	"""That a monk treats himself with affection Whether by raising food or garlanding it, Whether by blowing on it, Or by offering it to be blown over."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो कायंसि वणं आमज्जावॆज्ज वा पमज्जावॆज्ज वा आमज्जावॆन्तं वा पमज्जावॆन्तं वा सातिज्जति."""	"""A monk who, because he has been given food or shelter, has deprived himself or herself of something is a traitor to the common good, or to the sacred."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो कायंसि वणं संवाहावॆज्ज वा पलिमद्दावॆज्ज वा संवाहावॆन्तं वा पलिमद्दावॆन्तं वा सातिज्जति."""	"""That the monk treats himself with kindness Whether by raising food or garlanding it, Whether through forest fire or stealth or polite flattery."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो कायंसि वणं तॆल्लेण वा घएण वा वसाए वा नवनीएण वा अब्भङ्गावॆज्ज वा मक्खावॆज्ज वा अब्भङ्गावॆन्तं वा मक्खावॆन्तं वा सातिज्जति."""	"""That the monk treats himself with kindness, By raising food or garlanding it, By tilling the forest, By wounding it, by fattening it, Or by making it bare, By strewing mud on it, And by burning it with fire."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो कायंसि वणं लॊद्धेण वा कक्केण वा चुण्णेण वा वण्णेण उल्लोलावॆज्ज वा उव्वट्टावॆज्ज वा उल्लोलावॆन्तं वा उव्वट्टावॆन्तं वा सातिज्जति."""	"""That the monk treats himself with kindness, By raising food or garlanding it, By robbing it of its wood, By pulling it aside, By picking it up, By making it sway, Or by raising it upside down."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो कायंसि वणं सीओदग-वियडेण वा उसिणोदग-वियडेण वा उच्छोलावॆज्ज वा पधोवावॆज्ज वा उच्छोलावॆन्तं वा पधोवावॆन्तं वा सातिज्जति."""	"""That the monk treats you with kindness, By raising food or garlanding you, By making you sit in a forest, Or making you lie down in a basin, Or by making you recline on it, Or bathing in a stream, Or till it overflows."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो कायंसि वणं फुमावॆज्ज वा रयावॆज्ज वा फुमावॆन्तं वा रयावॆन्तं वा सातिज्जति."""	"""That the monk treats himself with kindness Whether by raising food or garlanding it, Whether by blowing on the fire of the forest, Or by feasting on it, Or even by blowing into it."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो कायंसि गण्डं वा पिडयं वा अरइयं वा असियं वा भगन्दलं वा अन्नयरेण तिक्खेणं सत्थजाएणं अच्छिन्दावॆज्ज वा विच्छिन्दावॆज्ज वा अच्छिन्दावॆन्तं वा विच्छिन्दावॆन्तं वा सातिज्जति."""	"""That the monk treats himself with such cruelty As to lift up food or garland it, To smear it with ghee or powder, To bruise it with acacia or myrobalan, To scrape it with an axe, To pierce it with a noose, Or to cut it with scythes."""
"""जे भिक्खू अन्नउत्थिएण वा जाव विच्छिन्दावित्ता वा पूयं वा सोणियं वा नीहरावॆज्ज वा विसोहावॆज्ज वा नीहरावॆन्तं वा विसोहावॆन्तं वा सातिज्जति."""	"""A monk who is satiated by food or drink or by purification or by gold or by intoxication or by delirium or by poison."""
"""जे भिक्खू अन्नउत्थिएण वा जाव विसोहावॆत्ता वा सीओदग-वियडेण वा उसिणोदग-वियडेण वा उच्छोलावॆज्ज वा पधोवावॆज्ज वा उच्छोलावॆन्तं वा पधोवावॆन्तं वा सातिज्जति."""	"""A monk who is satiated by food or by drinking water or by bathing in the river bed is said to suffer from indigestion."""
"""जे भिक्खू अन्नउत्थिएण वा जाव पधोवावॆत्ता वा अन्नयरेणं आलेवणजाएणं आलिम्पावॆज्ज वा विलिम्पावॆज्ज वा आलिम्पावॆन्तं वा विलिम्पावॆन्तं वा सातिज्जति."""	"""One who is satisfied with a bhikkhu lifting food or bathing in a river or embracing a stranger is bound to suffer the same fate as one who is deprived of food or water."""
"""जे भिक्खू अन्नउत्थिएण वा जाव पधोवावॆत्ता वा अन्नयरेणं आलेवणजाएणं आलिम्पावॆत्ता वा विलिम्पावॆत्ता वा तॆल्लेण वा घएण वा वसाए वा नवनीएण वा अब्भङ्गावॆज्ज वा मक्खावॆज्ज वा अब्भङ्गावॆन्तं वा मक्खावॆन्तं वा सातिज्जति."""	"""One who treats a monk with affection When he is about to break bread Or bathes a buffalo Or embraces a woman during her period Or is wearing a braid While making love With another woman Or is wounded while making love Or is suffering from nausea Or is afraid of spitting up to her husband."""
"""जे भिक्खू अन्नउत्थिएण वा पधोवावॆत्ता वा अन्नयरेणं आलेवणजाएणं आलिम्पावॆत्ता वा विलिम्पावॆत्ता वा तॆल्लेण वा घएण वा वसाए वा नवनीएण वा अब्भङ्गावॆत्ता वा मक्खावॆत्ता वा अन्नयरेणं धूवणजाएणं धूवावॆज्ज वा पधूवावॆज्ज वा धूवावॆन्तं वा पधूवावॆन्तं वा सातिज्जति."""	"""A monk who is angry at a woman for spilling food, or bathing, or embracing a stranger, or wilting, or sulking, or bruised, or greased, or new, or bristling, or spitting, or blowing on another woman's face, or washing clothes, or dressing her naked body, or acting in such a way, is to be persecuted."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो पालुकिमियं वा कुच्छिकिमियं वा अङ्गुलीए निवेसाविय-निवेसाविय नीहरावेति नीहरावॆन्तं वा सातिज्जति."""	"""A monk who buries himself by lifting food or garlanding it, or by squeezing it with his little finger, Succeeds only in so far as the needle penetrates the nail."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो दीहाओ नह-सिहाओ कप्पावॆज्ज वा सण्ठवावॆज्ज वा कप्पावॆन्तं वा सण्ठवावॆन्तं वा सातिज्जति."""	"""A bhikkhu who does not light his lamp because he is hungry or thirsty will suffer the same fate as someone who is thirsty, starved, or starved."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो दीहाइं जङ्घ-रोमाइं कप्पावॆज्ज वा सण्ठवावॆज्ज वा कप्पावॆन्तं वा सण्ठवावॆन्तं वा सातिज्जति."""	"""A bhikkhu who protects himself by lifting food or garlanding it, protects his thighs and hair for many days, protects others by covering them with a cloth or a bracelet."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो दीहाइं वत्थि-रोमाइं कप्पावॆज्ज वा सण्ठवावॆज्ज वा कप्पावॆन्तं वा सण्ठवावॆन्तं वा सातिज्जति."""	"""A bhikkhu who buries himself in water with food or garlands will suffer the same fate as one who scratches his hair with a rag or a saw."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अपप्णो दीहाइं चक्खु रोमाइं कप्पावॆज्ज वा सण्ठवावॆज्ज वा कप्पावॆन्तं वा सण्ठवावॆन्तं वा सातिज्जति."""	"""A monk who is satiated by lifting food or garlanding it, Who tastes long and bitter, Who loves frolicking on the cudgel, Who hates being bullied, Or who hates to be bullied."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो दीहाइं कक्खाण-रोमाइं कप्पावॆज्ज वा सण्ठवावॆज्ज वा कप्पावॆन्तं वा सण्ठवावॆन्तं वा सातिज्जति."""	"""A bhikkhu protects himself by lifting food or garlanding it, or by covering his hair with gauze or by hanging it from a fence."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो दीहाइं मंसु-रोमाइं कप्पावॆज्ज वा सण्ठवावॆज्ज वा कप्पावॆन्तं वा सण्ठवावॆन्तं वा सातिज्जति."""	"""A bhikkhu protects himself by lifting food or garlanding it, or by covering his hair with gooseflesh."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो दन्ते आघंसावॆज्ज वा पघंसावॆज्ज वा आघंसावॆन्तं वा पघंसावॆन्तं वा सातिज्जति."""	"""A monk who is wounded by food, or by an injury to his girdle, Or by a wound to his teeth, Or even by a cut to his thigh, Suffers it all."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो दन्ते उच्छोलावॆज्ज वा पधोवावॆज्ज वा उच्छोलावॆन्तं वा पधोवावॆन्तं वा सातिज्जति."""	"""A bhikkhu who is satiated by lifting food or garlanding it, or by brushing his teeth or bracing it for a bath, or even by blowing it over."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो दन्ते फुमावॆज्ज वा रयावॆज्ज वा फुमावॆन्तं वा रयावॆन्तं वा सातिज्जति."""	"""That the bhikkhu treats with affection, Whether by lifting food or garlanding it, Or by blowing into his own teeth, Or making love with it."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो उट्ठे आमज्जावॆज्ज वा पमज्जावॆज्ज वा आमज्जावॆन्तं वा पमज्जावॆन्तं वा सातिज्जति."""	"""A bhikkhu who stands up on his own to lift food or garland a mango, is justified only if he does so with rice or rice."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो उट्ठे संवाहावॆज्ज वा पलिमद्दावॆज्ज वा आमज्जावॆन्तं वा पमज्जावॆन्तं वा सातिज्जति."""	"""The monk who helps himself to food, To those who help themselves to it, Is satisfied with the supply of fresh water, Or with that which he receives at the festival, Or until the festival of mangoes."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो उट्ठे तॆल्लेण वा घएण वा वसाए वा नवणीएण वा अब्भङ्गावॆज्ज वा मक्खावॆज्ज वा अब्भङ्गावॆन्तं वा मक्खावॆन्तं वा सातिज्जति."""	"""That a monk treats a woman who is high on food or poor in clothes, or stands up on her own, or falls over, or gets fat, or is uncircumcised, or scratches a mark, or makes one suffer, or causes one to stumble."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो उट्ठे लॊद्धेण वा कक्केण वा चुण्णेण वा वण्णेण वा उल्लोलावॆज्ज वा उव्वट्टावॆज्ज वा उल्लोलावॆन्तं वा उव्वट्टावॆन्तं वा सातिज्जति."""	"""A monk who outgrows himself by lifting food or garlanding it, or by covering himself with slime or by picking it up or by blowing it up, or who is annoyed by it, is justified only in so far as he is angry."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो उट्ठे सीओदग-वियडेण वा उसिणोदग-वियडेण वा उच्छोलावॆज्ज वा पधोवावॆज्जा वा उच्छोलावॆन्तं वा पधोवावॆन्तं वा सातिज्जति."""	"""That the monk treats himself with affection By raising the food or by garlanding it, By blowing on the fire of a fire or by blowing on it, Or by making it boil, Or even by tossing it over."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो उट्ठे फुमावॆज्ज वा रयावॆज्ज वा फुमावॆन्तं वा रयावॆन्तं वा सातिज्जति."""	"""A monk who rouses himself by raising food or garlanding it, By blowing on the fire of passion, By feasting on it, Or by sharing it with others."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो दीहाइं उत्तरॊट्ठ-रोमाइं कप्पावॆज्ज वा सण्ठवावॆज्ज वा कप्पावॆन्तं वा सण्ठवावॆन्तं वा सातिज्जति."""	"""A bhikkhu protects himself by lifting food or garlanding it, or by covering his thighs with cotton thread or string."" """""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो दीहाइं नासा-रोमाइं कप्पावॆज्ज वा सण्ठवावॆज्ज वा कप्पावॆन्तं वा सण्ठवावॆन्तं वा सातिज्जति."""	"""A monk who destroys himself by lifting food or garlanding it, Destroys the round breasts of his wife, Succeeds only in covering her breasts, Or in hiding them."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो दीहाइं अच्छि-पत्ताइं कप्पावॆज्ज वा सण्ठवावॆज्ज वा कप्पावॆन्तं वा सण्ठवावॆन्तं वा सातिज्जति."""	"""A bhikkhu is one who protects himself by lifting food or garlanding it, or by covering it with leaves or leaves or braiding it with straw."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो अच्छीणि आमज्जावॆज्ज वा पमज्जावॆज्ज वा आमज्जावॆन्तं वा पमज्जावॆन्तं वा सातिज्जति."""	"""That a monk treats himself with kindness, By lifting up his food or by putting it down, By setting it on fire or by blowing it up."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो अच्छीणि संवाहावॆज्ज वा पलिमद्दावॆज्ज वा संवाहावॆन्तं वा पलिमद्दावॆन्तं वा सातिज्जति."""	"""That a monk treats himself with kindness, By raising food or garlanding it, Or making love with a woman who is not worthy of it."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो अच्छीणि तॆल्लेण वा घएण वा वसाए वा नवनीएण वा अब्भङ्गावॆज्ज वा मक्खावॆज्ज वा अब्भङ्गावॆन्तं वा मक्खावॆन्तं वा सातिज्जति."""	"""A monk who is satiated by food, by garlands, by dressing himself nicely, by being worn out, by fats, by novelties, by an indecent act, or by a mockery, Is as good as broke."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो अच्छीणि लॊद्धेण वा कक्केण वा चुण्णेण वा वण्णेण वा उल्लोलावॆज्ज वा उव्वट्टावॆज्ज वा उल्लोलावॆन्तं वा उव्वट्टावॆन्तं वा सातिज्जति ।."""	"""A monk who is satiated by food, by garlands, by embracing what is dear to him, by kissing what is bitter, or by swearing what is false, is justified only in showing affection, or in showing favoritism."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो अच्छीणि सीओदग-वियडेण वा उसिणोदग-वियडेण वा उच्छोलावॆज्ज वा पधोवावॆज्ज वा उच्छोलावॆन्तं वा पधोवावॆन्तं वा सातिज्जति."""	"""That a monk treats himself with kindness, By lifting up his food or by putting it down, By making it dry, By blowing it up, Or making it boil, By tossing it up and down."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो अच्छीणि फुमावॆज्ज वा रयावॆज्ज वा फुमावॆन्तं वा रयावॆन्तं वा सातिज्जति."""	"""That a monk treats himself with kindness, By raising food or garlanding it, By blowing on it, Or making it resemble a fire, Or by burning it with fire."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो दीहाइं भमुग-रोमाइं कप्पावॆज्ज वा सण्ठवावॆज्ज वा कप्पावॆन्तं वा सण्ठवावॆन्तं वा सातिज्जति."""	"""That the monk treats himself with affection By raising the food or by garlanding it, By covering his hair with beeswax, Or making him lie down on his back, Or by covering his face with gooseflesh."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो दीहाइं पास-रोमाइं कप्पावॆज्ज वा सण्ठवावॆज्ज वा कप्पावॆन्तं वा सातिज्जति."""	"""A monk who keeps himself up all day long by lifting food or garlanding it - Saves the day by covering the hair with cotton or by covering it with cotton."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो कायाओ सेयं वा जल्लं वा पङ्कं वा मलं वा नीहरावॆज्ज वा विसोहावॆज्ज वा नीहरावॆन्तं वा विसोहावॆन्तं वा सातिज्जति."""	"""A monk who is satiated by food, by garlands, by the oil on his body, by a slurry of water, by mud, by faeces, by sweat, by tears, or by tears."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा अप्पणो अच्छिमलं वा कण्णमलं वा दन्तमलं वा नहमलं वा नीहरावॆज्ज वा विसोहावॆज्ज वा नीहरावॆन्तं वा विसोहावॆन्तं वा सातिज्जति."""	"""That the bhikkhu treats himself with affection By lifting food or garlanding it, or rubbing it against the eyes, or brushing against the teeth, or bathing it with, or waving it around, or twisting it around it."""
"""जे भिक्खू अन्नउत्थिएण वा गारत्थिएण वा गामाणुगामं दूइज्जमाणे अप्पणो सीसदुवारियं कारवेति कारवॆन्तं वा सातिज्जति."""	"""Like a monk raising food or making garlands or walking through the village, Like a traveler making love With his wife's hands or with his breasts."""
"""जे भिक्खू आगन्तारेसु वा आरामगारेसु वा गाहावइकुलेसु वा परियावसहेसु वा उच्चार-पासवणं परिट्ठवेति परिट्ठवॆन्तं वा सातिज्जति."""	"""A monk who is a visitor or a guest of rest or a traveler or a stranger or one who is accustomed to speaking aloud will be treated with courtesy and respect."""
"""जे भिक्खू उज्जाणंसि वा सातिज्जति."""	"""A monk who is enlightened is a sage."""
"""जे भिक्खू अट्टंसि वा सातिज्जति."""	"""Jis bhikkhu aattam wa saathijjati."""
"""जे भिक्खू दगमग्गंसि वा सातिज्जति."""	"""Jis bhikkhu dagamaganggan se satijjati."""
"""जे भिक्खू सुन्नगिहंसि वा सातिज्जति."""	"""A monk who listens to you is a traitor."""
"""जे भिक्खू तणसालंसि वा सातिज्जति."""	"""A monk who is sagging is a traitor."""
"""जे भिक्खू जाणसालंसि वा सातिज्जति."""	"""The monk you know is sage, or sage."""
"""जे भिक्खू पणियसालंसि वा सातिज्जति."""	"""Those who practice monkhood or chastity."" """""
"""जे भिक्खू गोणसालंसि वा सातिज्जति."""	"""Jis bhikkhu, go - between, or sahajjati."""
"""जे भिक्खू अन्नउत्थिस्स वा गारत्थियस्स वा असनं वा पानं वा खाइमं वा साइमं वा देति दॆन्तं वा सातिज्जति. ."""	"""The bhikkhu who is nourished by food or garlands or asanas or drinks or eats or drinks wine or treats others with kindness..."""
"""जे भिक्खू अन्नउत्थिस्स वा गारत्थियस्स वा वत्थं वा पडिग्गहं वा कम्बलं वा पायपुञ्छणं वा देति दॆन्तं वा सातिज्जति. ."""	"""That a monk puts on food, Or puts on garlands, Or uses a sickle, Or carries a blanket, Or touches a woman's foot..."""
"""जे भिक्खू पासत्थस्स असनं वा पानं वा खाइमं वा साइमं वा देति दॆन्तं वा सातिज्जति."""	"""A bhikkhu who observes fasts or drinks or eats or sleeps or observes a date must abide in silence."""
"""जे भिक्खू पासत्थस्स असनं वा जाव पडिच्छति पडिच्छन्तं वा सातिज्जति."""	"""A monk who has passed away, Or who is passing away, Falls down, or is suffering."""
"""जे भिक्खू पासत्थस्स वत्थं वा पडिग्गहं वा कम्बलं वा पायपुञ्छणं वा देति दॆन्तं वा सातिज्जति."""	"""That a monk treats with affection Whether it be a pastime, a garland, a blanket, a footstool, or a date tooth."""
"""जे भिक्खू पासत्थस्स वत्थं वा जाव पडिच्छति पडिच्छन्तं वा सातिज्जति."""	"""A monk who is past due or on the verge of falling is either worthy or condemned."""
"""जे भिक्खू ओसन्नस्स असनं वा पानं वा खाइमं वा साइमं वा देति दॆन्तं वा सा०."""	"""A bhikkhu who is not addicted to liquor, drinks, eats, sleeps, or has a toothache, is a saint."""
"""जे भिक्खू ओसन्नस्स असनं वा जाव पडिच्छति पडिच्छन्तं वा सातिज्जति."""	"""A bhikkhu who is not in a state of ecstasy, or who is about to fall, falls, or is suffering."""
"""जे भिक्खू ओसन्नस्स वत्थं वा पडिग्गहं वा कम्बलं वा पायपुञ्छणं वा देति दॆन्तं वा सातिज्जति."""	"""A monk who is accustomed to sitting on the lotus or on a rug or a blanket or asking questions about his feet or seeing the sun rises above him."""
"""जे भिक्खू ओसन्नस्स वत्थं वा जाव पडिच्छति पडिच्छन्तं वा सातिज्जति."""	"""The monk who is possessed by a demon Or who is on the verge of falling or who is being persecuted."""
"""जे भिक्खू कुसीलस्स असनं वा जाव देति दॆन्तं वा सातिज्जति."""	"""One who is a bhikkhu is not virtuous, or one who gives alms is either virtuous or sinful."""
"""जे भिक्खू कुसीलस्स असनं वा जाव पडिच्छति पडिच्छन्तं वा सातिज्जति."""	"""A monk who is stingy or goes astray falls into trouble or is persecuted."""
"""जे भिक्खू कुसीलस्स वत्थं वा जाव देति दॆन्तं वा सातिज्जति."""	"""Jis bhikkhu kusilasa vaatam wa jawab deti dentam wa saatijjati."""
"""जे भिक्खू कुसीलस्स वत्थं वा जाव पडिच्छति पडिच्छन्तं वा सातिज्जति."""	"""One who is a bhikkhu speaks with wisdom, or one who is won over falls when he is asked to speak."""
"""जे भिक्खू नितियस्स असनं वा जाव देति दॆन्तं वा सातिज्जति."""	"""One who is a bhikkhu observes nitya or observes java or deti or adheres to sati."""
"""जे भिक्खू नितियस्स असनं वा जाव पडिच्छति पडिच्छन्तं वा सातिज्जति."""	"""A monk who is immovable or who is about to fall is a traitor."""
"""जे भिक्खू नितियस्स वत्थं वा जाव देति दॆन्तं वा सातिज्जति."""	"""Jis bhikkhu nityaas vaatam wa jawab deti dentam wa saatijjati."""
"""जे भिक्खू नितियस्स वत्थं वा जाव पडिच्छति पडिच्छन्तं वा सातिज्जति."""	"""One who is a bhikkhu knows what is right or what is wrong with one's life."""
"""जे भिक्खू संसत्तस्स असनं वा पानं वा खाइमं वा साइमं वा देति दॆन्तं वा सातिज्जति."""	"""That the bhikkhu treats with courtesy or with kindness or with food or with affection or with detachment."""
"""जे भिक्खू संसत्तस्स असनं वा जाव पडिच्छति पडिच्छन्तं वा सातिज्जति."""	"""A monk who is absent or who has fallen on his way is either absent or absent."""
"""जे भिक्खू संसत्तस्स वत्थं वा जाव देति दॆन्तं वा सातिज्जति."""	"""Jis bhikkhu sansattasa vaathma wa jawab deti dentha wa saathijjati."""
"""जे भिक्खू संसत्तस्स वत्थं वा जाव पडिच्छति पडिच्छन्तं वा सातिज्जति."""	"""One who follows the Bhikkhu's path is either worthy of renunciation or worthy of worship."""
"""जे भिक्खू जायणावत्थं वा निमन्तणावत्थं वा अजाणिय अपुच्छिय अगवेसिय पडिग्गाहेति पडिग्गाहॆन्तं वा सातिज्जति सेय वत्थे चउण्हं अन्नयरे सिया तं जहा- निच्चनियंसणिए मज्जणिए छणूस्सविए रायदुवारिए."""	"""As for the monk who goes abroad or is invited, Or who, unbeknownst to you, has gone abroad, Stealthily steps in, Or walks beside you, As though he had no choice, Now listen, silly girl, As long as you are careful not to offend him."""
"""जे भिक्खू विभूसावडियाए अप्पणो पाए आमज्जॆज्ज वा पमज्जॆज्ज वा आमज्जन्तं वा पमज्जन्तं वा सातिज्जति."""	"""A monk who finds himself in a state of confusion is either amused, or annoyed, or disgusted, or angry."""
"""जे भिक्खू विभूसावडियाए अप्पणो पाए संवाहॆज्ज वा पलिमद्दॆज्ज संवाहॆन्तं वा पलिमद्दॆन्तं वा सातिज्जति."""	"""A monk who finds himself in a state of confusion is either a communicant or a follower of delights or a traitor to delights."""
"""जे भिक्खू विभूसावडियाए अप्पणो पाए तॆल्लेण वा घएण वा वसाए वा नवनीएण वा अब्भङ्गॆज्ज वा मक्खॆज्ज वा अब्भङ्गॆन्तं वा मक्खॆन्तं वा सातिज्जति."""	"""A monk who finds himself in a muddle Or is wounded or fat Or is bruised or bruised Or is stung by a nail Or is bitten by a fly Or is startled By a snake."""
"""जे भिक्खू विभूसावडियाए अप्पणो पाए लॊद्धेण वा कक्केण वा चुण्णेण वा वण्णेण वा उल्लोलॆज्ज वा उव्वट्टॆज्ज वा उल्लोलॆन्तं वा उव्वट्टॆन्तं वा सातिज्जति."""	"""A monk who finds himself in a muddle Is overcome by anger, by embarrassment, by flattery, by jealousy, by sulking, By being bullied, Or by anger."""
"""जे भिक्खू विभूसावडियाए अप्पणो पाए सीओदग-वियडेण वा उसिणोदग-वियडेण वा उच्छोलॆज्ज वा पधोवॆज्ज वा उच्छोलॆन्तं वा पधोवॆन्तं वा सातिज्जति."""	"""One who finds oneself in a monk's bed is saved by bathing in the river, or by waking up in the stream, or being carried away by the current, or having one's feet washed away."""
"""जे भिक्खू विभूसावडियाए अप्पणो पाए फुमॆज्ज वा रऎज्ज वा फुमॆन्तं वा रऎन्तं वा सातिज्जति."""	"""A monk who finds himself in a maelstrom is like a viper, Like a fire or a flame or a rainbow."""
