prakrit	english
अगणिअजणाववाअं अवहत्थिअगुरुअणं वराईए,तुह गलिअदंसणासाइ तीअ वलिउं चिरं रुण्णं	Not caring what people might say And pushing her parents aside, The poor girl With no hope of ever seeing you again, Lay rolling on the ground crying her heart out.
हिअअं हिअए णिहिअं चित्तालिहिअ व्व तुह मुहे दिट्ठी,आलिंगणरहिआइं णवरं झिज्जंति अंगाइं	My heart is lodged in your heart, My eyes, like eyes in a painting, Are immovably fixed on your face, It is only my body That is wasting away For lack of your embrace
अहअं विओअतणुई दुसहो विरहाणलो चलं जीअं,अप्पाहिज्जउ किं सहि जाणसि तं चेअ जं जुत्तं	"""I have grown thin in your absence."" ""The fire of separation is hard to bear."" ""My life hangs in the balance."" Why am I telling you this, my friend? You know yourself the sort of thing that needs saying."
तुह विरहुज्जागरओ सिविणे वि ण देइ दंसणसुहाइ,वाहेण पहालोअणविणोअणं से हअं तं पि	As she can't sleep when you are away She is deprived of the pleasure of seeing you in her dreams, And her tears spoil the pastime of looking out for you
अण्णावराहकुविओ जह तह कालेण गच्छइ पसाअं,वेसत्तणावराहे कुविअं कह तं पसाएमि	A man who is angry at one's being bossy Can be won round in due course, But someone who is angry at one's being servile How can I appease him?
दीससि पिआइ जंपसि सब्भावो सुहअ एत्तिओ च्चेअ,फालेइऊण हिअअं साहसु को दावए कस्स	You allow me to see you And still speak kindly. But, my dear, is this The way to behave? For who would break a heart And having broken it Still show his face?
उअअं लहिउं उत्ताणिआणणा होंति के वि सविसेसं,रित्ता णमंति सुइरं रहट्टघडिअ व्व कापुरिसा	When full of water, they swing high. When empty, they lie low for a while. —The buckets on a water wheel Behave just like nasty people.
भग्गपिअसंगमं केत्तिअं व जोण्हाजलं णहसरम्मि,चंदअरपणालणिझरणिवहपडंतं ण णिट्ठाइ	How easy it is for the moon To spoil my nightly assignations! For there is no end to the cascade of moonbeams With which it empties itself into the lake of the sky
अइकोवणा वि सासू रुआविआ गअवईअ सोण्हाए,पाअपडनोणआए दोसु वि गलिएसु वलएसु	Even her harsh mother-in-law Was moved to tears when both the girl's bracelets Slipped off as she fell at her feet, So long had her husband been abroad.
रोवंति व्व अरण्णे दूसहरइकिरिणफंससंतत्ता,अइतारझिल्लिविरुएहि पाअवा गिम्हमज्झण्हे	At noon in summer The trees in the deserted forest, Scorched by the unbearable rays of the sun, Seem to cry out with the shrill creak Of crickets
पढमणिलीणमहुरमहुलोहिल्लालिउलवद्धझंकारं,अहिमअरकिरणणिउरुंवचुंविअं दलइ कमलवणं	Bees settle on it, Buzzing wildly, Lusting for its sweet nectar But the lotus opens Only after being kissed by the sun
गोत्तक्खलणं सोऊण पिअअमे अज्ज तीअ छणदिअहे,वज्झमहिसस्स माल व्व मंडणं उअह पडिहाइ	Just look! After her husband had addressed her with his mistress's name The ornaments she had put on for the fair Suddenly appeared like a garland on the head of a buffalo Being led to sacrifice.
महमहइ मलअवाओ अत्ता वारेइ मं घरा णिंतिं,अंकोल्लपरिमलेण वि जो क्खु मुओ सो मुओ च्चेअ	The south wind blows strong, Mother-in-law keeps me locked up indoors, But someone who dies sniffing the scent of aṃkolla Dies all the same.
मुहपेच्छओ पई से सा वि हु सविसेसदंसणुम्मइआ,दो वि कअत्था पुहइं अमहिलपुरिसं व मण्णंति	His eyes are glued to her face, And she is intoxicated at the sight of him. So utterly content are these two, There might not be another man or woman on earth.
खेमं कत्तो खेमं जो सो खुज्जंवओ घरद्दारे,तस्स किर मत्थआओ को वि अणत्थो समुप्पण्णो	"Well? What do you mean, ""Are you well?"" That stunted mango by the front door— They tell me something nasty is coming out of its top."
आउच्छणविच्छाअं जाआइ मुहं णिअच्छमाणेण,पहिएण सोअणिअलाविएण गंतुं चिअ ण इट्ठं	Seeing his wife's face grow pale As he bade her farewell The husband could not bring himself to leave, His feet fettered by affection.
सूईवेहे मुसलं विच्छुहमाणेण डड्ढलोएण,एक्कग्गामे वि पिओ समेहि अच्छीहि वि ण दिट्ठो	Due to these cursed villagers Who brandish a cudgel at a mere pinprick I dare not set eyes on my lover Though we live in the same village.
अज्जं पि दाव एक्कं मा मं वारेहि पिअसहि रुअंतिं,कल्लिं उण तम्मि गए जइ ण मुआ ता ण रोइस्सं	Dear friend, Allow me this one day of crying. Tomorrow, I promise, When he has left And if I'm still alive, I will cry no more.
तुह दंसणे सअण्हा सद्दं सोऊण णिग्गआ जाइं,तइ वोलीणे ताइं पआइ वोढव्वआ जाआ	At the sound of your voice She rushed out of the house In her desire to see you. Once you had passed She had to be carried back again.
ईसामच्छररहिए हि णिव्विआरेहि मामि अच्छीहिं,एण्हिं जणो जणम् मिव णिअच्छए कुह ण झिज्जामो	Without a trace of jealousy or anger, As if I were just anybody. So how can I help growing thin?
वाउद्धअसिचअविहाविओरुदिट्ठेण दंतमग्गेण,वहुमाआ तोसिज्जइ णिहाणकलसस्स व मुहेण	When the wind tossed up the wife's skirt, Exposing the tooth marks on her thighs, Her mother was thrilled, As if she had hit upon the lid of a pot of gold.
हिअअम्मि वससि ण करेसि मण्णुअं तह वि णेहभरिएहिं,संकिज्जसि जुअइसहावगलिअधीरेहि अम्हेहिं	You abide in my heart And never trouble it. Yet, for all my affection, I lose faith, as girls do, And grow suspicious.
अण्णं पि किं पि पाविहिसि मूढ मा तम्म दुक्खमेत्तेण,हिअअ पराहीणजणं महंत तुह केत्तिअं एअं	Foolish heart, Why so distressed? Worse will befall you, Running after a man In thrall to another.
वेसो सि जीअ पंसुल अहिअअरं सा हु वल्लहा तुज्झ,इअ जाणिऊण वि मए ण ईसिअं डड्ढपेम्मस्स	How wayward of you: The more a woman detests you The more you like her. Though I know this all too well There is nothing I can do About this cursed love of mine.
सा आम सुहअ गुणरूअसोहिरी आम णिग्गुणा अहअं,भण तीअ जो ण सरिसो किं सो सव्वो जणो मरउ	I agree, my dear, She is a model of virtue and beauty, And, yes, I am quite worthless. But, tell me, Must everyone not up to her standard Be condemned to death?
संतम् असंतं दुक्खम् सुहं च जाओ घरस्स जाणंति,ता पुत्तअ महिलाओ सेसाउ जरा मणुस्साणं	Those who know what is good for the household And what isn't, Know what it can put up with And what it can't —Those are proper wives. The rest are a drain on men.
उल्लावो मा दिज्जउ लोअविरुद्धं ति णाम काऊण,समुहावडिए को उण वेसे दिट्ठिं ण पाडेइ	We should not be seen talking Because people disapprove. But how can one help setting eyes Even on a person one detests If he happens to cross one's path?
किं रुअसि किं व सोअसि किं कुप्पसि सुअणु एक्कमेक्कस्स,पेम्मं विसं व विसमं साहसु को रुंभिउं तरइ	Why cry, why lament, Why, slender girl, Get angry with each and every one? Love is a lethal poison. And, tell me, Can anyone withstand it?
ते अ जुआणा ता गामसंपआ तं च अम्ह तारुण्णं,अक्खाणअं व लोओ कहेइ अम्हे वि तं सुणिमो	There were the young men, The blessings of village life, And the days of our youth. Now people make a story of it, And we listen.
वाहोहभरिअगंडाहराइ भणिअं विलक्खहसिरीए,अज्ज वि किं रूसिज्जइ सवहावत्थं गअं पेम्मं	"Tears were still running down her cheeks and lips When, with a shy laugh, she said: ""But why am I still angry When our love has reached the stage of swearing fidelity?"""
वण्णग्घअतुप्पमुहिं जो मं अइआअरेण चुंवंतो,एण्हिं सो भूसणभूसिअं पि अलसाअइ छिवंतो	The man who kissed me with such extraordinary care When my face was smeared with red ghee Now hardly cares even to touch me Despite my wearing this lovely jewelry.
सच्चं कलहे कलहे सुरआरंभा पुणो णवा होंति,माणो उण माणंसिणि गरुओ पेम्मं विणासेइ	After every quarrel, it's true, The pleasures of love taste new. But, proud woman, Too much of this pride And his love will be destroyed.
लज्जा चत्ता सीलं च खंडिअं अजसघोसणा दिण्णा,जस्स कएणं पिअसहि सो च्चेअ जणो जणो जाओ	Dear friend, The man for whom I abandoned modesty, Destroyed my character And lost my good name Now treats me just like anyone else.
हसिअं अइट्ठदंतं भमिअम् अणिक्कंतदेहलीदेसं,दिट्टम् अणुक्खित्तमुहं एसो मग्गो कुलवहूणं	Laughing without showing her teeth, Moving around without crossing the threshold, Looking without raising her face: Such is the way of a virtuous wife.
धूलिमइलो वि पंकंकिओ वि तणरइअदेहभरणो वि,तह वि गइंदो गरुअत्तणेण ढक्कं समुव्वहइ	Soiled with dust, Spattered with mud And nourished with grass, Yet, on account of his size, It is the elephant who carries the big drum.
करमरि कीस ण गम्मइ को गव्वो जेण मसिणगमणा सि,अदिट्ठदंतं हसिरीअ जंपिअं चोर जाणिहिसि	"Why aren't you trying to escape? What makes you so confident, That you remain calm? With a smile the bowman's wife replies: ""You will soon find out, kidnapper!"""
थोरंसुएहि रुण्णं सवत्तिवग्गेण पुप्फवइआए,भुअसिहरं पइणो पेच्छिऊण सिरलग्गतुप्पलिअं	His other wives shed large tears As they see smears of red grease From the youngest wife's face On the husband's shoulder.
लोओ जूरइ जूरउ वअणिज्जं होइ होउ तं णाम,एहि णिमज्जसु पासे पुप्फवइ ण एइ मे णिद्दा	"""People will be angry."" Let them be. ""They will disapprove."" Who cares? Come, forget about your period And snuggle down beside me, For I can get no sleep."
जं जं पुलएमि दिसं पुरओ लिहिओ व्व ईससे तत्थ,तुह पडिमापरिवाडिं वहइ व सअलं दिसाचक्कं	In whatever direction I gaze I see your image before me. The whole horizon is like a panorama with paintings of you alone.
ओसरइ धुणइ साहं खोक्खामुहलो पुणो समुल्लिहइ,जंवूफलं ण गेण्हइ भमरो त्ति कई पढमडक्को	The monkey scratches the rose apple with its finger, Jumps away, shakes the branch, screeching loudly, But does not dare to pluck it As it looks like the bee That once stung him.
उप्पहपहाविअजणो पविअंभिअकलअलो पहअतूरो,अव्वो सो च्चेअ छणो तेण विणा गामडाहो व्व	Loud beating of drums: The normal bustle of a festival But oh! without him More like a village fire.
असमत्तगरुअकज्जे एण्हिं पहिए घरं णिअत्तंते,णवपाउसो पिउच्छा हसइ व कुडअट्टहासेहिं	Aunt, As the traveler hastens homewards, His business unfinished, The start of the rainy season, With its white kuṭaja flowers, Seems to mock him with loud laughter.
दट्ठूण उण्णमंते मेहे आमुक्कजीविआसाए,पहिअघरिणीअ डिंभो ओरुण्णमुहीअ सच्चविओ	Seeing clouds piling up in the west The traveler's wife, Who had despaired of her life, Began to decorate her body While tears streamed down her face.
अविहवलक्खणवलअं ठाणं णेंतो पुणो पुणो गलिअं,सहिसत्थो च्चिअ माणंसिणीअ वलआरओ जाओ	To make sure she didn't look like a widow Her friends constantly hitched up The sulking girl's fallen bangle As though they were bangle sellers.
पहिअवहू विवरंतरगलिअजलोल्ले घरे अणोल्लं पि,उद्देसं अविरअवाहसलिलणिवहेण ओल्लेइ	While rain trickled down Through gaps in the thatch The traveler's wife wept And with her ceaseless flow of tears Soaked the last dry spot in the house.
दीसइ ण चूअमउलं अत्ता ण अ वाइ मलअगंधवहो,पत्तं वसंतमासं साहइ उक्कंठिअं चेअ	Mother-in-law! There are no buds on the mango And the south wind does not blow, Yet the yearning in my heart Tells me that spring is on its way.
दइअकरग्गहलुलिओ धम्मिल्लो सीहुगंधिअं वअणं,मअणम्मि एत्तिअं चिअ पसाहणं हरइ तरुणीणं	Loose-hanging hair To take in one's hands And a mouth smelling of wine: That's all young women need To bring with them As allurement in love.
गामतरुणीउ हिअअं हरंति छेआण थणहरिल्लीओ,मअणे कुसुंभराइल्लकंचुआभरणमेत्ताओ	Village girls with swelling bosoms Need only simple saffron yellow blouses To attract the most sophisticated of lovers.
आलोअंत दिसाओ ससंत जंभंत गंत रोअंत,मुच्छंत पडंत खलंत पहिअ किं ते पउत्थेण	Traveler, Why did you ever leave home If all you do is scan the horizon, Sigh, yawn, moan, groan, Faint, trip and stumble?
दट्ठूण तरुणसुरअं विविहविलासेहि करणसोहिल्लं,दीवो वि तग्गअमणो गअं पि तेल्लं ण लक्खेइ	The lamp was so absorbed In looking at the young couple Playfully making love In all sorts of different positions That it did not notice that the oil had run out.
वोडसुणओ विवण्णो अत्ता मत्ता पई वि अण्णत्थो,फडही वि मोडिआ महिसएण को कस्स साहेउ	The nasty dog is dead, Mother-in-law is drunk, My husband is out, And the buffalo has broken the bolt. Who is going to tell on us?
गिरिसोत्तो त्ति भुअंगं महिसो जीहाइ लिहइ संतत्तो,महिसस्स कण्हपत्थरझरो त्ति सप्पो पिअइ लालं	Parched by the heat, the buffalo licks a snake, Taking it for a mountain rivulet, And the snake sips the buffalo's spittle, Taking it for water falling from black rock.
पत्तणिअंवप्फंसा ण्हाणुत्तिण्णाइ सामलंगीए,जलविंदुएहि चिहुरा रुअंति वंधस्स व भएण	Though he had no more work in the fields, The farmer would not go home, To spare himself the pain Of finding it empty Now that his wife was dead
सुप्पं डड्ढं चणआ ण भज्जिआ सो जुआ अइक्कंतो,अत्ता वि घरे कुविआ भूआण व वाइओ वंसो	The soup is burnt, The chickpeas aren't roasted, The young man has gone past, And I am stuck in this house With an angry mother-in-law. It's like playing the flute to phantoms.
पिसुणेंति कामिणीणं जललुक्कपिआवऊहणसुहेल्लिं,कंडइअकवोलुप्फुल्लणिच्चलच्छीइ वअणाइ	By their wide and staring eyes And the gooseflesh on their cheeks These women betray their lovers Who, hidden underwater, Have put their arms around them.
महिसक्खंधविलग्गं घोलइ सिंगाहअं सिमिसिमंतं,आहअवीणाझंकारसद्दमुहलं मसअवुंदं	A swarm of gnats hovers over the buffalo's shoulders. When he hits them with his horn They hum like the plucked strings of a lute.
उअह तरुकोडराओ णिक्कंतं पूसुआण रिंछोलिं,सरए जरिओ व्व दुमो पित्तं व सलोहिअं वमइ	Look at the flock of parrots Flying out of the hole in that tree As though it had an autumn fever And were spitting blood and bile.
ण वि तह अनालवंती हिअअं दूमेइ माणिणी अहिअं,जह दूरविअंभिअगरुअरोसमज्झत्थभणिएहिं	A sulking woman Does not hurt so much by silence As by small talk After overwhelming anger.
गंधं अग्घाअंतअ पिक्ककलंवाण वाहभरिअच्छ,आससु पहिअजुआणअ घरिणिमुहं मा ण पेच्छिहिसि	Sniffing the wayside kadamba blossom, Your eyes full of tears, Take heart, young traveler! You are sure to see the face of your wife again.
गज्ज महं चिअ उवरिं सव्वत्थामेण लोहहिअअस्स,जलहर लंवालइअं मा रे मारेहिसि वराइं	Cloud, Thunder with all your might above me, For I have a heart of iron. But spare my poor girl at home, Who has already loosened her hair, As it would be death to her.
संझाराओत्थइओ दीसइ गअणम्मि पडिवआचंदो,रत्तदुऊलंतरिओ थणणहलेहो व्व णववहूए	The waning moon veiled by the red sky at dawn Looks like the nail mark on the young bride's bosom Showing through her crimson gauze.
अइ दिअर किं ण पेच्छसि आआसं किं मुहा पलोएसि,जाआइ वाहुमूलम्मि अद्धअंदाण परिवाडिं	My dear man, Why scan the sky If it's crescent moons you're after? Try looking at your sister-in-law's shoulder: You'll find a whole row of them there.
वाआइ किं भणिज्जउ केत्तिअमेत्तं व लिक्खए लेहे,तुह विरहे जं दुक्खं तस्स तुमं चेअ गहिअत्थो	How can I put it in words? One can say so little in a letter. But the ache I feel in your absence Is something you know of yourself.
मअणग्गिणो व्व धूमं मोहणपिच्छिं व लोअदिट्ठीए,जोव्वणधअं व मुद्धा वहइ सुअंधं चिउरभारं	The girl's thick, fragrant hair Is like a column of smoke rising from the fire of love, Like a bunch of peacock's tail feathers Waved by the conjuror to distract his audience, Like the victory banner of youth.
रुंदारविंदमंदिरमअरंदाणंदिआलिरिंछोली,झणझणइ कसणमणिमेहल व्व महुमासलच्छीए	The line of bees around the large lotus flower,Feasting loudly on its nectar,Looks like the jingling girdle of sapphires Around the waist of the nymph of spring.
चोरा सभअसतण्हं पुणो पुणो पेसअंति दिट्ठीओ,अहिरक्खिअणिहिकलसे व्व पोढवइआथनुच्छंगे	With fear and with longing The kidnappers repeatedly steal glances At the round breasts of the warrior's wife As if they were pots of gold Guarded by snakes.
केत्तिअमेत्तं होहिइ सोहग्गं पिअअमस्स भमिरस्स,महिलामअणछुहाउलकडक्खविक्खेवघेप्पंतं	How much happiness Can my errant husband get From the sidelong glances Cast by women starved of love?
णिअधणिअं उवऊहसु कुक्कुडसद्देण झत्ति पडिवुद्धो,परवसहिवाससंकिर णिअए वि घरम्मि मा भासु	It's your own wife: You can embrace her. Suddenly awoken by cockcrow, You look around distraught As if you'd spent the night In another man's house, But don't be alarmed: It's your own.
णवपल्लवं विसण्णा पहिआ पेच्छंति चूअरुक्खस्स,कामस्स लोहिउप्पंगराइअं हत्थभल्लं व	In despair The travelers stare at the new shoot on the mango tree, As though it were one of Love's arrows Crimson with a clot of blood.
महिलाणं चिअ दोसो जेण पवासम्मि गव्विआ पुरिसा,दो तिण्णि जाव ण मरंति ता ण विरहा समप्पंति	That their husbands blithely go abroad Is the fault of their wives. The moment one or two of them die There will be no more talk of separation.
वालअ दे वच्च लहुं मरइ वराई अलं विलंवेण,सा तुज्झ दंसणेण वि जीवेज्ज ण एत्थ संदेहो	Hey, you fool, Can't you walk a little faster? The poor girl is dying. Stop dragging your feet. The mere sight of you will revive her. No doubt of it.
तंमिरपसरिअहुअवहजालोलिपलीविए वणाभोए,किंसुअवणं ति कलिऊण मुद्धहरिणो ण णिक्कमइ	While all around the forest is burning, Lines of red flame steadily advancing, The foolish doe does not flee, Imagining herself in a forest of flame trees.
णिहुअणसिप्पं तह सारिआइ उल्लाविअं म्ह गुरुपुरओ,जह तं वेलं माए ण आणिमो कत्थ वच्चामो	The mynah bird has prattled In front of the elders About what we get up to in bed So that, for the moment, I don't know which way to turn.
पच्चग्गुप्फुल्लदलुल्लसंतमअरंदपाणलेहलओ,तं ण त्थि कुंदकलिआइ जं ण भमरो महइ काउं	Eager to taste the fresh nectar That seeps from between the petals At the moment they unfold, There is nothing the bee will not do To the jasmine's closed bud.
सो को वि गुणाइसओ ण आणिमो मामि कुंदलइआए,अच्छीहिं चिअ पाउं अहिलस्सइ जेण भमरेहिं	Aunt, There must be something very special about the early jasmine That we don't know about, Such that all the bees converge on its tiny flowers.
एक्क च्चिअ रूअगुणं गामणिधूआ समुव्वहइ,अणिमिसणअणो सअलो जीए देवीकओ गामो	The village headman's daughter is such a beauty That she has on her own turned all the men of the village into gods By making them unable to blink.
मण्णे आसाओ च्चिअ ण पाविओ पिअअमाहररसस्स,तिअसेहि जेण रअणाअराहि अमअं समुद्धरिअं	That they are churning the ocean To retrieve the nectar of immortality Only shows that the gods have not yet tasted your lips.
आअण्णाअड्ढिअणिसिअभल्लमम्माहआइ हरिणीए,अद्दंसणो पिओ होहिइ त्ति वलिउं चिरं दित्थो	Mortally wounded by a sharp arrow Shot from behind the hunter's ear, The doe, knowing she would not see her mate again, Rolled over and fixed him with a lingering gaze.
मालारी ललिउल्लुलिअवाहुमूलेहि तरुणहिअआइं,उल्लूरइ सज्जुल्लूरिआइ कुसुमाइ दावेंती	Lifting up her lovely arms To display the freshly plucked flowers, The garland seller plucks at The hearts of young men.
मज्झो पिओ कुअंडो पल्लिजुआणा सवत्तीओ,जह जह वड्ढंति थणा तह तह झिज्जंति पंच वाहीए	The fuller the breasts of the hunter's wife The thinner her waist, The thinner her loving husband and his bow, The thinner the youths in her village, And the thinner her husband's other wives.
मालारीए वेल्लहलवाहुमूलावलोअणसअण्हो,अलिअं पि भमइ कुसुमग्घपुच्छिरो पंसुलजुआणो	Eager to feast his eyes On the flower seller's Gorgeous shoulders, The young rake finds an excuse For hanging around By cross-questioning her About her prices.
मंदं पि ण आणइ हलिअणंदणो इह हि डड्ढगामम्मि,गहवइसुआ विवज्जइ अवेज्जए कस्स साहामो	The plowman's son in this damned village Hasn't a clue. The landowner's daughter is dying But with no doctor at hand Whom to tell?
एक्कक्कमपरिरक्खणपहारसमुहे कुरंगमिहुणम्मि,वाहेण मण्णुविअलंतवाहधोअं धणुं मुक्कं	As the stag steps in front of the doe To face the arrow And then the doe steps in front of the stag, The hunter throws away his bow Drenched with tears of distress.
ता सुहअ विलंव खणं भणामि कीअ वि कएण अलम् अहवा,अविआरिअकज्जारंभआरिणी मरउ ण भणिस्सं	Wait a moment, my handsome friend, I've a message from someone. Or perhaps I haven't. She always acts so rashly, She'd be better off dead. No, I've nothing to tell you.
भोइणिदिण्णपहेणअचक्खिअदुस्सिक्खिओ हलिअउत्तो,एत्ताहे अण्णपहेणआण छीवोल्लअं देइ	The plowman is so spoilt by the sweets The tax gatherer's wife has given him to eat That he now turns up his nose at all other sweets.
वाउव्वेल्लिअसाहुलि थएसु फुडदंतमंडलं जहणं,चडुआरअं पइं मा हु पुत्ति जणहासिअं कुणसु	You stupid girl, Don't make a laughingstock Of your doting husband.
गम्मिहिसि तस्स पासं सुंदरि मा तुअर वड्ढउ मिअंको,दुद्धे दुद्धं मिव चंदिआइ को पेच्छइ मुहं दे	You will meet him, No need to hurry, Wait till the moon is full. For no one will tell your face Apart from moonlight Any more than milk from milk.
जइ जूरइ जूरउ णाम मामि परलोअवसणिओ लोओ,तह वि वला गामणिणंदणस्स वअणे वलइ दिट्ठी	Aunt, If these sanctimonious people object, Let them. One can't help it if one's eyes stray Toward the headman's son.
गेहं व वित्तरहिअं णिज्झरकुहरं व सलिलसुण्णइअं,गोहणरहिअं गोट्ठं व तीअ वअणं तुह विओए	Like a house without furnishings, Like the basin of a waterfall without water, Like a cowshed without cattle —Her face without you.
तुह दंसणेण जणिओ इमीअ लज्जाउलाइ अणुराओ,दुग्गअमणोरहो विअ हिअअ च्चिअ जाइ परिणामं	This girl is so shy That the feelings aroused in her By the sight of you, Like a poor man's dreams, find Fulfillment only in the mind.
जं तणुआअइ सा तुह कएण किं जेण पुच्छसि हसंतो,अह गिम्हे मह पअई एव्वं भणिऊण ओरुण्णा	"Since it is due to you That she has grown thin How could you jokingly ask her why? ""I usually do in summer"" was her reply Before she broke down."
अविहत्तसंधिवंधं पढमरसुब्भेअपाणलोहिल्लो,उव्वेल्लिउं ण आणइ खंडइ कलिआमुहं भमरो	The bee is so eager to taste the fresh nectar, He cannot stop to unfold the tight-knit petals But simply pierces the tip of the bud.
दरवेविरोरुजुअलासु मउलिअच्छीसु लुलिअचिहुरासु,पुरिसाइरीसु कामो पिआसु सज्जाउहो होइ	The God of Love strings his bow When women sit astride their husbands, Thighs twitching, Eyes closing And hair tossing around.
जं जं ते ण सुहाअइ तं तं ण करेमि जं मम्ऽ आअत्तं,अहअं चिअ जं ण सुहामि सुहअ तं किं मम्ऽ आअत्तं	I will do my best to avoid Doing the things you don't like, But, my dear, What can I do about the things I don't like?
वावारविसंवाअं सअलावअवाण कुणइ हअलज्जा,सवणाण उणो गुरुसंणिहे वि ण णिरुंझइ णिओअं	Wretched shyness stops her every limb From acting naturally, But even with her parents standing by It cannot force her not to use her ears.
एक्कल्लमओ दिट्ठीअ मइअ तह पुलइओ सअण्हाए,पिअजाअस्स जह धणुं पडिअं वाहस्स हत्थाओ	The doe looked at the solitary stag With such longing That the bow dropped from the hand Of the hunter Whose wife was dear to him.
दोअंगुलअकवालअपिणद्धसविसेसणीलकंचुइआ,दावेइ थणत्थलवण्णिअं व तरुणी जुअजणाणं	The girl has left open her dark blue bodice, Like a door two inches ajar, To show the young men A sample of her breasts.
रक्खेइ पुत्तअं मत्थएण ओच्छोअअं पडिच्छंती,अंसूहि पहिअघरिणी ओल्लिज्जंतं ण लक्खेइ	With her head catching the water That drips from the eaves She protects her little son, But does not notice that he is wet With the tears she sheds For her absent husband.
अब्भंतरसरसाओ उवरिं पव्वाअवद्धपंकाओ,चंकम्मंतम्मि जणे समूससंति व्व रच्छाओ	With a dry crust of mud on the surface But still wet below The village streets seem to sigh heavily As people go to and fro.
तह तेण वि सा दिट्ठा तीअ वि तह तस्स पेसिआ दिट्ठी,जह दोण्ह वि समअं चिअ णिव्वुत्तरआइ जाआइ	He looked at her In such a way, And she at him, That, at the same moment, They both consummated their love.
दुस्सिक्खिअरअणपसिक्खएहि घिट्ठो सि पत्थरे ताव,जा तिलमेत्तं वट्टसि मरगअ का तुज्झ मुल्लकहा	O emerald, A succession of incompetent jewelers Has ground you so long on the stone That you are no bigger than a sesame seed. So what's this talk about being valuable?
जह चिंतेइ परिअणो आसंकइ जह अ तस्स पडिवक्खो,वालेण वि गामणिणंदणेण तह रक्खिआ पल्ली	As his relatives suspected And his enemies feared, The headman's son, Though still very young, Has proved excellent At protecting the village.
गअवहुवेहव्वअरो पुत्तो मे एक्ककंडविणिवाई,तह सोण्हाइ पुलइओ जह कंडवरंडअं वहइ	That daughter-in-law has turned our son Into a trembling wreck: Once he needed just one arrow To make an elephant cow a widow, Now he carries a quiverful.
अप्पाहेइ मरंतो पुत्तं पल्लीवई पअत्तेण,मह णामेण जह तुमं ण लज्जसे तह करेज्जासु	"On his deathbed The headman of the hamlet Earnestly instructs his son: ""Act in such a way As not to be ashamed of my name."""
अणुमरणपत्थिआए पच्चागअजीविए पिअअमम्मि,वेहव्वमंडणं कुलवहूअ सोहग्गअं जाअं	As the good wife prepared To join her beloved on the pyre He came back to life, And her widow's finery Turned to that of married bliss.
महुमच्छिआइ दट्ठं दट्ठूण मुहं पिअस्स सूणोट्ठं,ईसालुई पुलिंदी रुक्खच्छाअं गआ अण्णं	When the Pulinda hunter's wife Saw her husband's lip Swollen by a bee sting, She was stung herself By jealousy And fled To stand in the shade of another tree.
धण्णा वसंति णीसंकमोहणे वहलपत्तलवइम्मि,वाअंदोलणओणविअवेणुगहणे गिरिग्गामे	Lucky are they who live In a mountain village Where one can make love Undisturbed Beneath a leafy hedge Or in deep thickets of reeds That bend and sway in the wind.
तह परिमलिआ गोवेण तेण हत्थं पि जा ण ओल्लेइ,स च्चिअ खडणा एण्हिं पेच्छह कुडदोहिणी जाआ	That froward cow, Which did not even wet the cowherd's hand However much he squeezed her teats— Look how she's now yielding milk By the pail.
धवलो जिअइ तुह कए धवलस्स कए जिअंति गिट्ठीओ,जिअ तंवे अम्ह वि जीविएण गोट्ठं तुमाअत्तं	The bull lives only for you And the heifers only for the bull, So please, dear cow, stay alive For the life of our herd Depends on your life.
अग्घाइ छिवइ चुंवइ ठवेइ हिअअम्मि जणिअरोमंचो,जाआकवोलसरिसं पेच्छह पहिओ महुअपुप्फं	Look how the traveler thrills As he sniffs at the sweetwood flower, Caresses it, kisses it, And presses it against his heart As if it were his wife's pale cheek.
उअ ओल्लिज्जइ मोहं भुअंगकित्तीअ कडअलग्गाइ,ओज्झरधारासद्धालुएण सीसं वणगएण	See how the elephant tries in vain To wet its head beneath a snake's sloughed skin That hangs down from a rocky sill, Mistaking it for a waterfall.
कमलं मुअंत महुअर पिक्ककइत्थाण गंधलोहेण,आलेक्खलड्डुअं पामरो व्व छिविऊण जाणिहिसि	To desert the lotus For the scent of ripe wood-apple— As soon as you touch it, silly bee, You'll find out your mistake, Like the yokel Who reached for a sweetmeat in a painting.
गिज्जंते मंगलगाइआहि वरगोत्तदिण्णअण्णाए,सोउं व णिग्गओ उअह होंतवहुआइ रोमंचो	Look, When the women start singing the wedding songs Goose pimples break out on the bride-to-be As if they too want to hear The bridegroom's name.
मण्णे आअण्णंता आसण्णविवाहमंगलुग्गीअं,तेहि जुआणेहि समं हसंति मं वेअसकुडुंगा	I suspect the reed beds by the river As well as the young men Had a good laugh when they heard The solemn song of blessing On the eve of my wedding.
ण अ दिट्ठिं णेइ मुहं ण अ छिविउं देइ णा लवइ किं पि,तह वि हु किं पि रहस्सं णववहुसंगो पिओ होइ	She does not look at you, Does not allow you to touch her face, Says nothing. Yet, In some mysterious way, Being with a young bride is pure joy.
पुच्छिज्जंती ण भणइ गहिआ पप्फुरइ चुंविआ रुअइ,तुण्हिक्का णववहुआ कआवराहेण उवऊढा	When he asks her a question She does not reply, When he touches her She recoils, When he kisses her She starts to cry, And when he attempts an embrace His young wife's silence Makes him feel like a criminal.
