prakrit	english
पडिवक्खस्स वि पुरओ समुहं भणिआ सि तेण पसिअ त्ति,अवलंबिअस्स माणिणि माणस्स अ किं फलं अण्णं	"Face to face and right in front of your rival He begged you: ""Be nice to me again."" What more do you expect From persisting in your anger?"
कज्जं विणा वि कअमाणडंबरा पुलअभिण्णसव्वंगी,उज्जल्लालिंगणसोक्खलालसा पुत्ति मुणिआ सि	This is just a show of anger: There is no cause for it at all. Besides, you're covered with gooseflesh. Anyone can see, silly girl, That what you want is the pleasure Of a passionate embrace.
हंहो किं व ण दिट्ठं हला मए जीविअं धरंतीए,सो मं अणुणेइ पिओ अहं पि अणुणिज्जिमि हआसा	Ah, the horrors I have to witness By staying alive: Him groveling in front of me And my wretched self giving in to it.
ता सोक्खं ताव रई ता रणरणअस्स ण त्थि ओआसो,जा दुक्खेक्कणिहाणे ण होइ बहुवल्लहे पेम्मं	There is pleasure, There is delight, And there is no cause for regret As long as one does not fall in love With a man popular with women. For such a man is one big storehouse of trouble.
माणहरिएहि गंतुं ण तीरए सो णएइ अवराही,को वि अपत्थिअमुणिओ णेज्जं मंतं व आणेज्ज	Those weighed down by the burden of sulking Cannot move And obviously he feels too guilty to come. So I am waiting for someone Who, unasked and of his own accord, Will bring him to me or me to him.
उव्वहइ दइअगहिआ हरोट्ठझिज्जंतकोवगअराअं,पाणोसरंतमइरं व फलिहचसअं मुहं बाला	When he kisses her passionately on the mouth The red flush of anger disappears from her face Like wine draining from a crystal goblet.
तइआ मह गंडत्थलणिमिअं दिट्ठिं ण णेसि अण्णत्तो,एण्हिं स च्चेअ अहं ते अ कवोला ण सा दिट्ठी	Not so long ago your eyes were glued to my cheeks, They could not look away. I am still the same as then, So are the cheeks, Not so your eyes.
अलिअकुविअं पि कअमंतुअं व मं जेसु सुहअ अणुणेंतो,ताण दिअहाण हरणे रुआमि ण उणो अहं कुविआ	If I think again of those days When I acted as though I were hurt And you tried to pacify me As if I were really angry, I have to cry And am unable to become angry.
आम तुह णा ऽवराहो पिअअम मे लोअणाण इह दोसो,माणासहम्मि चडुलेहि वासिओ जेहि हिअअम्मि	No, you are not to blame, my dear, It's the fault of my own fond eyes That let you into my heart, And of my heart That does not know how to sulk.
को सुहअ तुज्झ दोसो हअहिअअं णिट्ठुरं मज्झ,पेच्छसि अणिमिसणअणो जंपसि विणअं ण जंपसे पिट्ठं	How are you to blame? It is my wretched heart that is hard. You always look me straight in the eye, Always speak gently, And never turn your back on me.
वच्च मह च्चिअ एक्काऎ होंतु णीसासरोइअव्वाइ,मा तुज्झ वि तीऎ विणा दक्खिण्णहअस्स जाणीअंतु	Go and leave me To my tears and sighs, Lest you suffer the same as I When she leaves you On account of your showing me Such consideration.
अणुवत्तंतो अम्हारिसं जणं आहिजाईए,चिंतेसि उणो हिअए अणाहिजाई सुहं जअइ	"Doing your best out of politeness To be nice to the likes of us, In your heart you must be thinking ""To hell with politeness."""
हुं णिल्लज्ज समोसर तं चिअ अणुणेसु जीऎ दे एअं,पाअंग्ụट्ठालत्तअरसेण तिलअं विणिम्मविअं	Have you no shame? Get away, go and fawn on the woman Who, with the lac on her toenail, Put this red dot On your forehead.
सा वसइ तुज्झ हिअए स च्चिअ अच्छीसु सा अ सिविणेसु,अम्हारिसाण सुंदर ओआसो कत्थ पावाण	She dwells in your heart, In your eyes and in your dreams, Where then, Mr Handsome, Is there room for a poor wretch like me?
तण्हा मे तुज्झ पिअत्तणस्स कह तं ति णो हि जाणामो,दे सुहअ तुमं चिअ सिक्खवेसु जह दे पिआ होमि	I long to be dear to you But do not know how. Teach me yourself How to be loved.
मलिणवसणाण किअवणिआणं आपंडुगंडपालीणं,पुप्फवइआण कामो अंगेसु कआउहो वसइ	Once in a month The God of Love, fully armed, Resides in women whose clothes are stained, Whose hair is tied in ugly braids, And whose cheeks are pallid.
पुप्फवइअ म्हि बालअ मा चिवसु अदीहराउसो होसि,अज्जं चेअ मरिज्जउ मअच्छि किं कालहरणेण	"""Fool, don't you see I'm having my period. Don't touch me If you value your life."" I am ready to die right away, Deer-eyed woman, So why waste time?"
वाणिअअ हत्थिदंता कत्तो अम्हाण वग्घकत्तीओ,जाव लुलिआलअमुही घरम्मि परिसक्कए सोण्हा	Merchant, How are we to supply elephant tusks And tiger skins While my daughter-in-law walks about the house Waggling her bottom And with her hair hanging loose around her face?
णिअदइअदंसणूसुअ पंथिअ अण्णेण वच्चसु पहेण,घरवइधूआ दुल्लं घवाउरा ठाइ हअगामे	Traveler, If you ever want to see your wife again, You'd better take another road. For here in this wretched village The landowner's daughter In her desperation, Is fishing with a very wide net.
उच्चिणसु पडिअकुसुमं मा धुण सेहालिअं हलिअसुण्हे,एस अवसाणविरसो ससुरेण सुओ वलअसद्दो	Just gather the fallen flowers, (aloud) But do not shake the jasmine bush. Your father-in-law can hear (whispered) The monotonous jingle of your bracelets.
सव्वे जीवा एक्का भावं।	All living beings have the same nature.
अहिंसा परमो धम्मो।	Non-violence is the supreme religion.
सच्चं मेवा।	Truth alone triumphs.
धम्मं सरणं पवज्जामि।	I take refuge in the Dharma.
सव्वं दु:खं।	Everything is suffering.
पाणे भयं न अणुच्छावइ।	Do not inflict fear on living beings.
लोए कज्जं करोइ।	One must perform duties in the world.
तवो सुज्झे, ज्ञाणं पवज्जे।	Through penance, one purifies, and through knowledge, one renounces.
सव्वे खत्ता सुखाय।	All seek happiness.
जिण्णं जीवं।	Life is impermanent.
नत्थि सच्चं परं।	There is no truth beyond truth.
बुद्धं सरणं पवज्जामि।	I take refuge in the enlightened one.
सव्वे संसारं भवति।	All are bound by the cycle of birth.
अण्णं मिच्छामि दुःखं।	I seek forgiveness for my faults.
लोका सव्वेणं इच्छंति।	Everyone desires happiness.
सुहं मणुस्सत्थं।	Blessed is the human birth.
पंचमहाव्रता संकिला।	The five great vows are pure.
सव्वं जिणं सस्स।	Everything is conquerable through detachment.
पराणे न हिंसाय।	Do not harm any living being.
लोए अहिंसा कयालिय।	Non-violence is the foundation of the world.
विज्जा सव्वं दुःखं।	Knowledge is the remover of all suffering.
समणं सव्वं जण्णं।	Renunciation leads to wisdom.
जीवं पिआयं।	Life is dear to all.
सम्मं पंचकारेणं।	Perform all actions with right intention.
वज्जं सव्वेसु खत्तेहि।	The wise avoid all faults.
अण्णं विणा सव्वं दुक्खं।	Without wisdom, all is suffering.
सच्चं जाणइ धम्मेणं।	Truth is realized through Dharma.
लोयत्तं सव्वेणं हवे।	Detachment is the essence of all.
जो मिच्छत्तं जाणइ सो णरो सुद्धो।	He who understands wrong views becomes pure.
पुणो सव्वं अहं जाणेमि।	I will know everything again.
इयं लोए उवसंतो।	Calmness prevails in this world.
मरणं सोहिणी।	Death is the ultimate truth.
पंचव्रती सव्वं जिणं।	He who follows the five vows conquers all.
तवो सुगमं।	Penance is the right path.
जं जाणइ सो सव्वं जाणइ।	What one knows, one knows all.
परमं सच्चं अहिंसा।	The supreme truth is non-violence.
खत्ता जीवा परं भावं।	Beings attain the supreme state.
पाणे जीवं सव्वं जाणइ।	The soul knows all life.
पुणो सव्वं सच्चं जाणेमि।	I will know all truth again.
धम्मेणं पवज्जति सव्वं दुक्खं।	Through Dharma, all suffering is renounced.
सो जाणइ अहिंसा महत्तं।	He understands the greatness of non-violence.
णं दुक्खं परमं जाणेमि।	I know that suffering is ultimate.
सव्वं जीवं मणुस्सत्तं।	All beings desire human life.
वज्जं सव्वं सव्वेसु जाणेमि।	I know the faults in all.
मिच्छत्तं न जाणइ सव्वं।	The wrong views are not to be followed.
अण्णं पवित्तं जाणेमि।	I know purity alone.
अहिंसा सव्वं सुदं।	Non-violence is pure.
सो जाणइ समणं।	He knows renunciation.
लोए सव्वं हवे।	Everything is bound to the world.
सव्वे जाणइ अहिंसा।	Everyone knows non-violence.
धम्मं पवित्तं जाणेमि।	I know the purity of Dharma.
मरणं जाणइ सोहिणी।	He knows that death is ultimate.
सव्वं दुक्खं मिच्छत्तं।	All suffering arises from wrong views.
सव्वं लोए हवे।	Everything is bound to the world.
पवित्तं जाणइ सव्वं।	He knows purity in all.
पंचव्रती सव्वं जाणइ।	The follower of five vows knows all.
मिच्छत्तं सव्वं जाणइ।	He knows all wrong views.
सव्वं जीवं जाणइ।	He knows all life.
लोए जाणइ धम्मं।	The world knows Dharma.
पंचमहाव्रती जाणइ सव्वं।	The one who observes the five great vows knows all.
सव्वं हवे दुक्खं।	All is suffering.
अण्णं धम्मं जाणेमि।	I know the true Dharma.
लोए जाणइ अहिंसा।	The world knows non-violence.
अहिंसा सव्वं हवे।	Non-violence is everything.
पवित्तं सव्वं जाणइ।	He knows all that is pure.
पंचमहाव्रतं सव्वं जाणइ।	The follower of the five great vows knows everything.
धम्मेणं सव्वं जाणइ।	He knows everything through Dharma.
लोए सव्वं हवे।	Everything is bound to the world.
पवित्तं सव्वं हवे।	All is purity.
अहिंसा हवे सव्वं।	Non-violence is everything.
पंचव्रतं जाणइ सव्वं।	The follower of the five vows knows everything.
मिच्छत्तं हवे सव्वं।	Wrong views dominate everything.
पंचव्रतं हवे सव्वं।	The five vows encompass everything.
धम्मं हवे सव्वं।	Dharma is everything.
सव्वं मिच्छत्तं हवे।	All is dominated by wrong views.
पवित्तं हवे सव्वं।	Purity is everything.
पंचमहाव्रतं हवे सव्वं।	The five great vows are everything.
लोए सव्वं जाणइ।	He knows everything in the world.
मिच्छत्तं सव्वं जाणइ।	He knows all wrong views.
सव्वं लोए हवे।	Everything is bound to the world.
मरणं जाणइ सव्वं।	He knows all death.
लोए पंचव्रतं हवे।	In the world, the five vows are everything.,
मरणं जाणइ सव्वं।	He knows all death.,
जीवणं अहिंसा।	Non-violence is the way of life.,
सव्वं जाणइ लोए।	He knows everything in the world.,
लोए सव्वं जाणइ मिच्छत्तं।	In the world, everything is dominated by wrong views.
मिच्छत्तं जाणइ सव्वं।	He knows all wrong views.,
सव्वं हवे पंचव्रतं।	The five vows encompass everything.,
धम्मे सव्वं जाणइ।	Through Dharma, he knows everything.,
जीवं जाणइ सव्वं।	He knows all life.,
पंचव्रतं हवे धम्मं।	The five vows are bound to Dharma.,
धम्मे पंचव्रती जाणइ।	In Dharma, the follower of the five vows knows everything.,
लोए अहिंसा मणुस्सत्तं।	In the world, non-violence is the greatest.,
सव्वं लोके मिच्छत्तं।	In the world, everything is wrong views.,
अण्णं मिच्छत्तं जाणइ।	He knows delusion alone.,
सव्वं पवित्तं जाणइ लोके।	He knows all purity in the world.,
धम्मं पंचव्रती हवे।	Dharma is where the follower of five vows resides.,
जीवं जाणइ अहिंसा।	He knows all life through non-violence.,
अहिंसा सव्वं मणुस्सत्तं।	Non-violence is the greatest human virtue.,
सव्वं जाणइ पंचव्रती।	The follower of five vows knows everything.,
अहिंसा धम्मे जाणइ।	Non-violence is known through Dharma.,
धम्मं मिच्छत्तं जाणइ।	He knows Dharma and wrong views.,
लोके पंचव्रती सव्वं जाणइ।	In the world, the follower of five vows knows everything.,
सव्वं हवे पंचव्रतं अहिंसा।	Non-violence is everything, through the five vows.,
अण्णं जाणइ सव्वं लोके।	He knows everything, alone in the world.,
सव्वं जाणइ मणुस्सत्तं।	He knows everything about the human state.,
धम्मे पंचमहाव्रती हवे।	In Dharma, the observer of the five great vows is present.,
जीवं मणुस्सत्तं जाणइ।	He knows the value of human life.,
लोए सव्वं जाणइ अहिंसा।	In the world, he knows all through non-violence.,
मणुस्सत्तं हवे सव्वं।	Human life is everything.,
सव्वं पंचव्रती हवे।	The follower of five vows knows everything.,
मिच्छत्तं लोके हवे सव्वं।	In the world, wrong views dominate everything.,
सव्वं हवे लोके पंचव्रतं।	In the world, the five vows encompass everything.,
अहिंसा जाणइ सव्वं पंचव्रतं।	He knows non-violence through the five vows.,
लोके सव्वं अहिंसा हवे।	In the world, non-violence is everything.,
धम्मेणं पंचव्रती जाणइ।	Through Dharma, the follower of five vows knows everything.,
सव्वं पंचमहाव्रती जाणइ।	The observer of the five great vows knows everything.,
लोए सव्वं हवे मणुस्सत्तं।	In the world, human life is everything.,
सव्वं लोके मिच्छत्तं जाणइ।	In the world, everything is dominated by wrong views.,
अण्णं सव्वं मणुस्सत्तं।	He knows everything in the human realm.,
लोए सव्वं अहिंसा जाणइ।	In the world, he knows everything through non-violence.,
धम्मं हवे सव्वं मिच्छत्तं।	Dharma is everything, and wrong views exist.,
सव्वं पंचमहाव्रती जाणइ लोके।	In the world, the observer of the five great vows knows everything.,
लोके अहिंसा हवे सव्वं।	In the world, non-violence is everything.,
अण्णं पंचव्रतं हवे सव्वं।	The five vows are everything in the world.,
लोके अहिंसा हवे पंचव्रतं।	In the world, non-violence and the five vows are everything.,
लोके पंचव्रतं जाणइ सव्वं।	He knows everything about the five vows in the world.,
सव्वं पंचमहाव्रती जाणइ धम्मेणं।	The observer of the five great vows knows everything through Dharma.,
सव्वं लोके पंचव्रतं।	The five vows encompass everything in the world.,
अहिंसा जाणइ सव्वं पंचव्रतं।	He knows non-violence and the five vows.,
धम्मं पंचमहाव्रती जाणइ लोके।	The observer of the five great vows knows everything through Dharma.,
लोके सव्वं अहिंसा पंचव्रतं।	In the world, non-violence and the five vows are everything.,
लोके सव्वं जाणइ पंचमहाव्रतं।	In the world, he knows everything through the five great vows.,
लोके अहिंसा सव्वं जाणइ।	In the world, non-violence encompasses everything.,
अण्णं पंचव्रतं सव्वं जाणइ।	He knows everything through the five vows.,
लोके पंचमहाव्रतं जाणइ सव्वं।	He knows everything about the five great vows in the world.,
सव्वं पंचव्रतं धम्मे जाणइ।	"The five vows are known through Dharma."""
अण्णं लोके पंचव्रतं जाणइ।	"In the world, he knows everything through the five vows."""
लोके पंचमहाव्रतं सव्वं जाणइ।	"He knows everything about the five great vows in the world."""
अण्णं पंचव्रतं धम्मे जाणइ।	He knows everything about the five vows
मिच्छत्तं सव्वं जाणइ।	He knows all wrong views.,
अहिंसा धम्मे जाणइ।	Non-violence is known through Dharma.,
जीवं जाणइ पंचव्रतं।	He knows life through the five vows.,
लोए अहिंसा सव्वं जाणइ।	In the world, non-violence is everything.,
सव्वं पंचव्रती जाणइ।	The follower of five vows knows everything.,
धम्मे पंचमहाव्रती हवे।	In Dharma, the observer of the five great vows resides.,
लोए पंचमहाव्रती जाणइ सव्वं।	In the world, the follower of five great vows knows everything.,
अण्णं पंचव्रतं जाणइ।	He knows everything through the five vows.,
लोके पंचव्रतं सव्वं जाणइ।	In the world, he knows everything about the five vows.,
जीवं पंचव्रतं जाणइ लोके।	He knows life and the five vows in the world.,
धम्मे पंचमहाव्रती जाणइ लोके।	The observer of five great vows knows everything in the world.,
सव्वं पंचमहाव्रती हवे धम्मे।	The observer of five great vows resides in Dharma.,
लोके पंचमहाव्रती जाणइ अहिंसा।	In the world, the observer of five great vows knows non-violence.,
लोए सव्वं जाणइ पंचव्रती।	In the world, the follower of five vows knows everything.,
अहिंसा सव्वं जाणइ पंचव्रतं।	Non-violence is everything through the five vows.,
लोके पंचमहाव्रती अहिंसा जाणइ।	In the world, the observer of five great vows knows non-violence.,
जीवं पंचव्रती जाणइ।	The follower of five vows knows life.,
धम्मे पंचमहाव्रती हवे सव्वं।	The observer of five great vows resides in all of Dharma.,
लोके सव्वं पंचमहाव्रती जाणइ।	In the world, the observer of five great vows knows everything.,
लोके अहिंसा पंचव्रतं जाणइ।	In the world, non-violence and the five vows are known.,
धम्मे पंचमहाव्रतं जाणइ सव्वं।	Through Dharma, everything about the five great vows is known.,
लोए सव्वं पंचव्रती जाणइ।	In the world, the follower of five vows knows everything.,
जीवं पंचव्रती सव्वं जाणइ।	The follower of five vows knows all life.,
लोके पंचमहाव्रती अहिंसा जाणइ।	In the world, the observer of five great vows knows non-violence.,
अहिंसा पंचव्रती सव्वं जाणइ।	The follower of five vows knows all non-violence.,
कम्मं पुण्णं जाणइ।	He knows good karma.,
असणं भवित्तं जाणइ।	He knows what is to be eaten.,
विज्जा सब्बं जाणइ।	He knows all knowledge.,
धम्मे सव्वं मेत्तं जाणइ।	He knows all loving-kindness in Dharma.,
जीवं पवत्तं जाणइ।	He knows the flow of life.,
सत्थं अविरुद्धं जाणइ।	He knows the unopposed weapon.,
सव्वं लोके परं जाणइ।	He knows the other in all worlds.,
जीवं मुणी जाणइ।	The sage knows life.,
विसेसं अणु जाणइ।	He knows the subtlety of difference.,
वाग्दंडं सव्वं जाणइ।	He knows all restraint in speech.,
महत्तं पज्जस्स जाणइ।	He knows the greatness of glory.,
असव्वं अपवत्तं जाणइ।	He knows non-existence and non-activity.,
धम्मे अप्पणं जाणइ।	He knows the soul in Dharma.,
लोए अविरुद्धं जाणइ।	He knows the non-opposed in the world.,
कप्पं संखणं जाणइ।	He knows the eon and its count.,
माणवं सव्वं जाणइ।	He knows all human beings.,
विज्जा परं जाणइ।	He knows the highest knowledge.,
महत्तं सव्वं जाणइ।	He knows all greatness.,
सत्थं अहिंसा जाणइ।	He knows the weapon of non-violence.,
धम्मे परमं जाणइ।	He knows the supreme in Dharma.,
लोए अविरुद्धं धम्मं जाणइ।	He knows the non-opposed Dharma in the world.,
सव्वं अहिंसा जाणइ।	He knows all non-violence.,
जीवं महत्तं जाणइ।	He knows the greatness of life.,
सव्वं विज्जा जाणइ।	He knows all knowledge.,
विज्जा परमं जाणइ।	He knows the highest knowledge.,
धम्मे सव्वं लोके जाणइ।	He knows all Dharma in the world.,
सव्वं कम्मं जाणइ।	He knows all karma.,
विज्जा परमं परं जाणइ।	He knows the ultimate supreme knowledge.,
लोए सव्वं विज्जा जाणइ।	He knows all knowledge in the world.,
धम्मे अविरुद्धं जाणइ।	He knows the non-opposed in Dharma.,
सव्वं परमं लोके जाणइ।	He knows the ultimate in the world.,
जीवं सव्वं धम्मे जाणइ।	He knows all life in Dharma.,
सव्वं अहिंसा धम्मं जाणइ।	He knows all non-violence in Dharma.,
लोके विज्जा सव्वं जाणइ।	He knows all knowledge in the world.,
सव्वं कम्मं परं जाणइ।	He knows the ultimate karma.,
धम्मे अहिंसा विज्जा जाणइ।	He knows non-violence and knowledge in Dharma.,
सव्वं विज्जा धम्मं जाणइ।	He knows all knowledge in Dharma.,
अविरुद्धं विज्जा जाणइ।	He knows the unopposed knowledge.,
जीवं सव्वं अहिंसा जाणइ।	He knows all life through non-violence.,
सव्वं विज्जा धम्मे जाणइ।	He knows all knowledge in Dharma.,
लोए महत्तं विज्जा जाणइ।	He knows the greatness of knowledge in the world.,
विज्जा सव्वं महत्तं जाणइ।	He knows all greatness of knowledge.,
धम्मे सव्वं माणवं जाणइ।	He knows all humanity in Dharma.,
सव्वं विज्जा परं जाणइ।	He knows the supreme in all knowledge.,
लोए विज्जा अहिंसा जाणइ।	He knows non-violence in all knowledge in the world.
कम्मं पुण्णं जाणइ।	He knows good karma.,
असणं भवित्तं जाणइ।	He knows what is to be eaten.,
विज्जा सब्बं जाणइ।	He knows all knowledge.,
धम्मे सव्वं मेत्तं जाणइ।	He knows all loving-kindness in Dharma.,
जीवं पवत्तं जाणइ।	He knows the flow of life.,
सत्थं अविरुद्धं जाणइ।	He knows the unopposed weapon.,
लोए पंचव्रतं सव्वं जाणइ।	In the world, he knows everything about the five vows.,
जीवं पंचव्रतं जाणइ लोके।	He knows life and the five vows in the world.,
धम्मे पंचमहाव्रती जाणइ लोके।	The observer of five great vows knows everything in the world.,
सव्वं पंचमहाव्रती हवे धम्मे।	The observer of five great vows resides in Dharma.,
लोके पंचमहाव्रती जाणइ अहिंसा।	In the world, the observer of five great vows knows non-violence.,
लोए सव्वं जाणइ पंचव्रती।	In the world, the follower of five vows knows everything.,
अहिंसा सव्वं जाणइ पंचव्रतं।	Non-violence is everything through the five vows.,
लोके पंचमहाव्रती अहिंसा जाणइ।	In the world, the observer of five great vows knows non-violence.,
जीवं पंचव्रती जाणइ।	The follower of five vows knows life.,
धम्मे पंचमहाव्रती हवे सव्वं।	The observer of five great vows resides in all of Dharma.,
लोके सव्वं पंचमहाव्रती जाणइ।	In the world, the observer of five great vows knows everything.,
लोके अहिंसा पंचव्रतं जाणइ।	In the world, non-violence and the five vows are known.,
धम्मे पंचमहाव्रतं जाणइ सव्वं।	Through Dharma, everything about the five great vows is known.,
लोए सव्वं पंचव्रती जाणइ।	In the world, the follower of five vows knows everything.,
जीवं पंचव्रती सव्वं जाणइ।	The follower of five vows knows all life.,
लोके पंचमहाव्रती अहिंसा जाणइ।	In the world, the observer of five great vows knows non-violence.,
अहिंसा पंचव्रती सव्वं जाणइ।	The follower of five vows knows all non-violence.,
लोए पंचमहाव्रती धम्मं जाणइ।	In the world, the observer of five great vows knows Dharma.,
सव्वं पंचव्रतं हवे लोके।	The five vows are everything in the world.,
जीवं अहिंसा पंचव्रतं जाणइ।	He knows life, non-violence, and the five vows.,
लोके पंचमहाव्रतं धम्मं जाणइ।	In the world, the observer of five great vows knows Dharma.,
धम्मे पंचव्रती सव्वं जाणइ।	The follower of five vows knows everything through Dharma.,
कम्मं पुण्णं जाणइ।	He knows good karma.,
असणं भवित्तं जाणइ।	He knows what is to be eaten.,
विज्जा सब्बं जाणइ।	He knows all knowledge.,
धम्मे सव्वं मेत्तं जाणइ।	He knows all loving-kindness in Dharma.,
जीवं पवत्तं जाणइ।	He knows the flow of life.,
सत्थं अविरुद्धं जाणइ।	He knows the unopposed weapon.,
लोए पंचव्रतं सव्वं जाणइ।	In the world, he knows everything about the five vows.,
जीवं पंचव्रतं जाणइ लोके।	He knows life and the five vows in the world.,
धम्मे पंचमहाव्रती जाणइ लोके।	The observer of five great vows knows everything in the world.,
सव्वं पंचमहाव्रती हवे धम्मे।	The observer of five great vows resides in Dharma.,
लोके पंचमहाव्रती जाणइ अहिंसा।	In the world, the observer of five great vows knows non-violence.,
लोए सव्वं जाणइ पंचव्रती।	In the world, the follower of five vows knows everything.,
अहिंसा सव्वं जाणइ पंचव्रतं।	Non-violence is everything through the five vows.,
लोके पंचमहाव्रती अहिंसा जाणइ।	In the world, the observer of five great vows knows non-violence.,
जीवं पंचव्रती जाणइ।	The follower of five vows knows life.,
धम्मे पंचमहाव्रती हवे सव्वं।	The observer of five great vows resides in all of Dharma.,
लोके सव्वं पंचमहाव्रती जाणइ।	In the world, the observer of five great vows knows everything.,
लोके अहिंसा पंचव्रतं जाणइ।	In the world, non-violence and the five vows are known.,
धम्मे पंचमहाव्रतं जाणइ सव्वं।	Through Dharma, everything about the five great vows is known.,
लोए सव्वं पंचव्रती जाणइ।	In the world, the follower of five vows knows everything.,
जीवं पंचव्रती सव्वं जाणइ।	The follower of five vows knows all life.,
लोके पंचमहाव्रती अहिंसा जाणइ।	In the world, the observer of five great vows knows non-violence.,
अहिंसा पंचव्रती सव्वं जाणइ।	The follower of five vows knows all non-violence.,
लोए पंचमहाव्रती धम्मं जाणइ।	In the world, the observer of five great vows knows Dharma.,
सव्वं पंचव्रतं हवे लोके।	The five vows are everything in the world.,
जीवं अहिंसा पंचव्रतं जाणइ।	He knows life, non-violence, and the five vows.,
लोके पंचमहाव्रतं धम्मं जाणइ।	In the world, the observer of five great vows knows Dharma.,
धम्मे पंचव्रती सव्वं जाणइ।	The follower of five vows knows everything through Dharma.,
लोके पंचमहाव्रती जाणइ धम्मं।	In the world, the observer of five great vows knows Dharma.,
अहिंसा पंचव्रती जाणइ धम्मं।	The follower of five vows knows non-violence through Dharma.,
जीवं अहिंसा जाणइ पंचमहाव्रतं।	He knows life and non-violence through the five great vows.,
लोके पंचमहाव्रती जाणइ सव्वं।	In the world, the observer of five great vows knows everything.,
सव्वं धम्मे पंचमहाव्रतं जाणइ।	Everything is known in Dharma through the five great vows.,
लोए पंचमहाव्रती धम्मं जाणइ।	In the world, the observer of five great vows knows Dharma.,
जीवं सव्वं जाणइ पंचव्रतं।	He knows all life through the five vows.,
धम्मे पंचमहाव्रती जाणइ सव्वं।	The observer of five great vows knows everything through Dharma.,
लोए सव्वं जाणइ पंचव्रतं।	In the world, everything is known through the five vows.,
अहिंसा पंचव्रती जाणइ धम्मं।	The follower of five vows knows non-violence in Dharma.,
धम्मे पंचमहाव्रतं जाणइ सव्वं।	Everything is known through the five great vows in Dharma.,
लोए पंचव्रती धम्मं जाणइ।	In the world, the follower of five vows knows Dharma.,
जीवं अहिंसा पंचमहाव्रतं जाणइ।	He knows life and non-violence through the five great vows.,
धम्मे पंचमहाव्रती जाणइ सव्वं।	The observer of five great vows knows everything in Dharma.,
अम्हे सव्वे मणुस्सा समाणा, किं तु अम्हाणं कम्माइं विविहाइं।	We are all equal as human beings, but our actions are diverse.,
जीवणे बहुइं दुक्खाइं होंति, परं सुक्खस्स अणुहवो वि होइ।	Life has many sorrows, but there are also experiences of happiness.,
पयडी अम्हाणं माया, तीए रक्खणं कायव्वं सदा।	Nature is our mother, and we must always protect her.,
विज्जा धणं सव्वुत्तमं, जं कयावि ण णस्सइ।	Knowledge is the supreme wealth that can never be lost.,
जेण जेण संजोएण जं जं कम्मं समारद्धं, तं तं पावेइ णियमा।	Whatever action is begun with whatever intention, it surely bears that fruit.,
अहिंसा परमो धम्मो, तस्स पालणं कायव्वं सव्वेहिं।	Non-violence is the supreme dharma, it should be practiced by all.,
सव्वेसिं जीवाणं रक्खणं कायव्वं, ण केवलं मणुस्साणं।	Protection should be given to all living beings, not just humans.,
णाणं च कम्मं च दोण्णि वि महत्तराइं, एएहिं विणा जीवणं णिरत्थयं।	Both knowledge and action are important, life is meaningless without them.,
सव्वे जणा सुहिणो होंतु, सव्वे संतु णिरामया।	May all people be happy, may all be free from illness.,
जहा बीयं तहा फलं, जहा कम्मं तहा फलं।	As the seed, so the fruit; as the action, so the result.,
दाणं देंतो वि लहेइ, परोवयारो परमं सुहं।	One who gives also receives, helping others is the highest happiness.,
सव्वं अणिच्चं, परं णाणं णिच्चं।	Everything is impermanent, but knowledge is eternal.,
जीवणस्स सारो मित्तया, धणेण विणा वि जीविदुं सक्कं।	Friendship is the essence of life, one can live without wealth.,
कोहो दुक्खस्स मूलं, खमा सुहस्स कारणं।	Anger is the root of sorrow, forgiveness is the cause of happiness.,
सव्वं लोयं वसुहा कुडुंबयं, परस्परं रक्खणं कायव्वं।	The whole world is one family, we should protect each other.,
जं किंचि करेमो, तं सव्वं पयडीए अणुकूलं होउ।	Whatever we do, may it all be in harmony with nature.,
सव्वेसिं सुहं इच्छामो, तेण अम्हे वि सुहिणो होमो।	We wish happiness for all, thus we too become happy.,
जीवणं अच्चंतं चंचलं, तेण सदा सच्चं आयरियव्वं।	Life is extremely uncertain, therefore always practice truth.,
जहिं सच्चं तहिं धम्मो, जहिं धम्मो तहिं जओ।	Where there is truth, there is dharma; where there is dharma, there is victory.,
जं किंचि दिस्सइ तं णस्सइ, जं ण दिस्सइ तं सस्सयं।	Whatever is seen perishes, what is unseen is eternal.,
सव्वं दुक्खं सहियव्वं, सव्वं सुक्खं पत्थियव्वं।	All sorrow should be endured, all happiness should be wished for.,
जो सयं पडइ सो सयं उट्ठेइ, परस्स सहाओ ण अपेक्खियव्वो।	One who falls by oneself gets up by oneself, one shouldn't expect help from others.,
जहा चित्तं तहा वाया, जहा वाया तहा किया।	As the mind, so the speech; as the speech, so the action.,
सव्वेसु भूएसु दया कायव्वा, एसो धम्मो सणंतणो।	Compassion should be shown to all beings, this is the eternal dharma.,
जं मणे तं वाए, जं वाए तं कम्मे।	What's in the mind should be in speech, what's in speech should be in action.,
सव्वे जणा सुहिणो होंतु, सव्वे संतु णिरामया।	May all people be happy, may all be free from illness.,
जेण जेण विहीणा तं तं इच्छंति मणुया।	Whatever people lack, that they desire.,
अप्पाणं णिंदसु मा परं, एसो मग्गो विसुद्धीए।	Criticize yourself, not others; this is the path to purity.,
जो धम्मं रक्खइ सो धम्मेण रक्खिज्जइ।	One who protects dharma is protected by dharma.,
